,Fossil Gas,Hydro Water Reservoir,Other,Solar,Wind Onshore
2023-01-01 00:00:00+01:00,0.0,172.0,143.0,0.0,392.0
2023-01-01 01:00:00+01:00,0.0,172.0,142.0,0.0,411.0
2023-01-01 02:00:00+01:00,0.0,170.0,141.0,0.0,428.0
2023-01-01 03:00:00+01:00,0.0,171.0,142.0,0.0,463.0
2023-01-01 04:00:00+01:00,0.0,171.0,143.0,0.0,506.0
2023-01-01 05:00:00+01:00,0.0,171.0,143.0,0.0,551.0
2023-01-01 06:00:00+01:00,0.0,171.0,143.0,0.0,591.0
2023-01-01 07:00:00+01:00,0.0,173.0,149.0,0.0,612.0
2023-01-01 08:00:00+01:00,0.0,172.0,161.0,0.0,573.0
2023-01-01 09:00:00+01:00,0.0,180.0,166.0,1.0,590.0
2023-01-01 10:00:00+01:00,0.0,186.0,177.0,3.0,675.0
2023-01-01 11:00:00+01:00,0.0,189.0,181.0,7.0,735.0
2023-01-01 12:00:00+01:00,0.0,189.0,191.0,8.0,833.0
2023-01-01 13:00:00+01:00,0.0,189.0,192.0,8.0,898.0
2023-01-01 14:00:00+01:00,0.0,191.0,192.0,2.0,985.0
2023-01-01 15:00:00+01:00,0.0,191.0,210.0,0.0,1044.0
2023-01-01 16:00:00+01:00,0.0,194.0,210.0,0.0,1056.0
2023-01-01 17:00:00+01:00,0.0,209.0,207.0,0.0,1079.0
2023-01-01 18:00:00+01:00,0.0,209.0,197.0,0.0,1056.0
2023-01-01 19:00:00+01:00,0.0,211.0,194.0,0.0,958.0
2023-01-01 20:00:00+01:00,0.0,212.0,191.0,0.0,884.0
2023-01-01 21:00:00+01:00,0.0,208.0,192.0,0.0,808.0
2023-01-01 22:00:00+01:00,0.0,194.0,195.0,0.0,756.0
2023-01-01 23:00:00+01:00,0.0,194.0,192.0,0.0,751.0
2023-01-02 00:00:00+01:00,0.0,191.0,185.0,0.0,662.0
2023-01-02 01:00:00+01:00,0.0,191.0,182.0,0.0,644.0
2023-01-02 02:00:00+01:00,0.0,191.0,181.0,0.0,607.0
2023-01-02 03:00:00+01:00,0.0,191.0,184.0,0.0,570.0
2023-01-02 04:00:00+01:00,0.0,190.0,185.0,0.0,502.0
2023-01-02 05:00:00+01:00,0.0,191.0,185.0,0.0,450.0
2023-01-02 06:00:00+01:00,0.0,192.0,193.0,0.0,409.0
2023-01-02 07:00:00+01:00,0.0,208.0,194.0,0.0,371.0
2023-01-02 08:00:00+01:00,0.0,218.0,194.0,0.0,352.0
2023-01-02 09:00:00+01:00,0.0,218.0,219.0,1.0,333.0
2023-01-02 10:00:00+01:00,0.0,220.0,223.0,2.0,306.0
2023-01-02 11:00:00+01:00,0.0,221.0,223.0,3.0,306.0
2023-01-02 12:00:00+01:00,0.0,222.0,224.0,3.0,308.0
2023-01-02 13:00:00+01:00,0.0,227.0,225.0,2.0,343.0
2023-01-02 14:00:00+01:00,0.0,227.0,224.0,1.0,383.0
2023-01-02 15:00:00+01:00,0.0,227.0,224.0,0.0,434.0
2023-01-02 16:00:00+01:00,0.0,226.0,224.0,0.0,447.0
2023-01-02 17:00:00+01:00,0.0,225.0,224.0,0.0,464.0
2023-01-02 18:00:00+01:00,0.0,225.0,224.0,0.0,580.0
2023-01-02 19:00:00+01:00,0.0,224.0,220.0,0.0,677.0
2023-01-02 20:00:00+01:00,0.0,223.0,217.0,0.0,843.0
2023-01-02 21:00:00+01:00,0.0,223.0,194.0,0.0,966.0
2023-01-02 22:00:00+01:00,0.0,210.0,190.0,0.0,1110.0
2023-01-02 23:00:00+01:00,0.0,210.0,190.0,0.0,1170.0
2023-01-03 00:00:00+01:00,0.0,212.0,188.0,0.0,1265.0
2023-01-03 01:00:00+01:00,0.0,213.0,185.0,0.0,1271.0
2023-01-03 02:00:00+01:00,0.0,213.0,184.0,0.0,1291.0
2023-01-03 03:00:00+01:00,0.0,212.0,187.0,0.0,1247.0
2023-01-03 04:00:00+01:00,0.0,212.0,187.0,0.0,1210.0
2023-01-03 05:00:00+01:00,0.0,213.0,207.0,0.0,1127.0
2023-01-03 06:00:00+01:00,0.0,231.0,224.0,0.0,1004.0
2023-01-03 07:00:00+01:00,0.0,240.0,227.0,0.0,888.0
2023-01-03 08:00:00+01:00,0.0,243.0,229.0,0.0,801.0
2023-01-03 09:00:00+01:00,0.0,246.0,229.0,2.0,722.0
2023-01-03 10:00:00+01:00,0.0,246.0,237.0,7.0,667.0
2023-01-03 11:00:00+01:00,0.0,248.0,235.0,11.0,606.0
2023-01-03 12:00:00+01:00,0.0,249.0,235.0,14.0,555.0
2023-01-03 13:00:00+01:00,0.0,249.0,240.0,13.0,509.0
2023-01-03 14:00:00+01:00,0.0,249.0,240.0,5.0,454.0
2023-01-03 15:00:00+01:00,0.0,249.0,241.0,1.0,398.0
2023-01-03 16:00:00+01:00,0.0,248.0,241.0,0.0,357.0
2023-01-03 17:00:00+01:00,0.0,245.0,241.0,0.0,345.0
2023-01-03 18:00:00+01:00,0.0,243.0,241.0,0.0,314.0
2023-01-03 19:00:00+01:00,0.0,243.0,240.0,0.0,319.0
2023-01-03 20:00:00+01:00,0.0,243.0,240.0,0.0,325.0
2023-01-03 21:00:00+01:00,0.0,242.0,241.0,0.0,314.0
2023-01-03 22:00:00+01:00,0.0,242.0,241.0,0.0,299.0
2023-01-03 23:00:00+01:00,0.0,241.0,224.0,0.0,308.0
2023-01-04 00:00:00+01:00,0.0,243.0,238.0,0.0,297.0
2023-01-04 01:00:00+01:00,0.0,243.0,226.0,0.0,379.0
2023-01-04 02:00:00+01:00,0.0,243.0,225.0,0.0,455.0
2023-01-04 03:00:00+01:00,0.0,243.0,228.0,0.0,540.0
2023-01-04 04:00:00+01:00,0.0,244.0,229.0,0.0,625.0
2023-01-04 05:00:00+01:00,0.0,244.0,229.0,0.0,762.0
2023-01-04 06:00:00+01:00,0.0,244.0,229.0,0.0,913.0
2023-01-04 07:00:00+01:00,0.0,247.0,239.0,0.0,1029.0
2023-01-04 08:00:00+01:00,0.0,247.0,240.0,0.0,1136.0
2023-01-04 09:00:00+01:00,0.0,248.0,240.0,0.0,1258.0
2023-01-04 10:00:00+01:00,0.0,248.0,240.0,1.0,1320.0
2023-01-04 11:00:00+01:00,0.0,247.0,237.0,2.0,1343.0
2023-01-04 12:00:00+01:00,0.0,249.0,242.0,3.0,1278.0
2023-01-04 13:00:00+01:00,0.0,247.0,242.0,2.0,1178.0
2023-01-04 14:00:00+01:00,0.0,248.0,242.0,1.0,1091.0
2023-01-04 15:00:00+01:00,0.0,250.0,240.0,0.0,1011.0
2023-01-04 16:00:00+01:00,0.0,251.0,242.0,0.0,967.0
2023-01-04 17:00:00+01:00,0.0,249.0,242.0,0.0,935.0
2023-01-04 18:00:00+01:00,0.0,249.0,242.0,0.0,848.0
2023-01-04 19:00:00+01:00,0.0,249.0,241.0,0.0,838.0
2023-01-04 20:00:00+01:00,0.0,239.0,222.0,0.0,843.0
2023-01-04 21:00:00+01:00,0.0,235.0,207.0,0.0,836.0
2023-01-04 22:00:00+01:00,0.0,235.0,207.0,0.0,856.0
2023-01-04 23:00:00+01:00,0.0,235.0,207.0,0.0,860.0
2023-01-05 00:00:00+01:00,0.0,235.0,198.0,0.0,885.0
2023-01-05 01:00:00+01:00,0.0,235.0,196.0,0.0,926.0
2023-01-05 02:00:00+01:00,0.0,237.0,195.0,0.0,936.0
2023-01-05 03:00:00+01:00,0.0,236.0,198.0,0.0,971.0
2023-01-05 04:00:00+01:00,0.0,236.0,200.0,0.0,1017.0
2023-01-05 05:00:00+01:00,0.0,236.0,199.0,0.0,1048.0
2023-01-05 06:00:00+01:00,0.0,237.0,205.0,0.0,1134.0
2023-01-05 07:00:00+01:00,0.0,253.0,205.0,0.0,1190.0
2023-01-05 08:00:00+01:00,0.0,258.0,228.0,0.0,1214.0
2023-01-05 09:00:00+01:00,0.0,260.0,248.0,1.0,1184.0
2023-01-05 10:00:00+01:00,0.0,256.0,248.0,4.0,1146.0
2023-01-05 11:00:00+01:00,0.0,256.0,249.0,5.0,1091.0
2023-01-05 12:00:00+01:00,0.0,258.0,250.0,5.0,1018.0
2023-01-05 13:00:00+01:00,0.0,261.0,250.0,5.0,892.0
2023-01-05 14:00:00+01:00,0.0,265.0,250.0,2.0,761.0
2023-01-05 15:00:00+01:00,0.0,265.0,250.0,1.0,690.0
2023-01-05 16:00:00+01:00,0.0,265.0,250.0,0.0,622.0
2023-01-05 17:00:00+01:00,0.0,264.0,252.0,0.0,542.0
2023-01-05 18:00:00+01:00,0.0,264.0,252.0,0.0,483.0
2023-01-05 19:00:00+01:00,0.0,264.0,251.0,0.0,403.0
2023-01-05 20:00:00+01:00,0.0,263.0,251.0,0.0,361.0
2023-01-05 21:00:00+01:00,0.0,260.0,252.0,0.0,328.0
2023-01-05 22:00:00+01:00,0.0,256.0,248.0,0.0,313.0
2023-01-05 23:00:00+01:00,0.0,258.0,248.0,0.0,313.0
2023-01-06 00:00:00+01:00,0.0,263.0,199.0,0.0,340.0
2023-01-06 01:00:00+01:00,0.0,259.0,195.0,0.0,403.0
2023-01-06 02:00:00+01:00,0.0,258.0,195.0,0.0,496.0
2023-01-06 03:00:00+01:00,0.0,258.0,198.0,0.0,598.0
2023-01-06 04:00:00+01:00,0.0,258.0,199.0,0.0,765.0
2023-01-06 05:00:00+01:00,0.0,258.0,201.0,0.0,924.0
2023-01-06 06:00:00+01:00,0.0,258.0,201.0,0.0,1078.0
2023-01-06 07:00:00+01:00,0.0,264.0,201.0,0.0,1236.0
2023-01-06 08:00:00+01:00,0.0,265.0,220.0,0.0,1389.0
2023-01-06 09:00:00+01:00,0.0,261.0,249.0,1.0,1503.0
2023-01-06 10:00:00+01:00,0.0,261.0,249.0,2.0,1605.0
2023-01-06 11:00:00+01:00,0.0,261.0,248.0,3.0,1692.0
2023-01-06 12:00:00+01:00,0.0,261.0,248.0,3.0,1701.0
2023-01-06 13:00:00+01:00,0.0,266.0,246.0,2.0,1589.0
2023-01-06 14:00:00+01:00,0.0,266.0,247.0,2.0,1420.0
2023-01-06 15:00:00+01:00,0.0,266.0,248.0,0.0,1242.0
2023-01-06 16:00:00+01:00,0.0,265.0,248.0,0.0,1066.0
2023-01-06 17:00:00+01:00,0.0,264.0,248.0,0.0,878.0
2023-01-06 18:00:00+01:00,0.0,264.0,248.0,0.0,745.0
2023-01-06 19:00:00+01:00,0.0,261.0,242.0,0.0,697.0
2023-01-06 20:00:00+01:00,0.0,260.0,242.0,0.0,653.0
2023-01-06 21:00:00+01:00,0.0,260.0,208.0,0.0,605.0
2023-01-06 22:00:00+01:00,0.0,260.0,208.0,0.0,569.0
2023-01-06 23:00:00+01:00,0.0,260.0,208.0,0.0,545.0
2023-01-07 00:00:00+01:00,0.0,260.0,200.0,0.0,526.0
2023-01-07 01:00:00+01:00,0.0,260.0,197.0,0.0,498.0
2023-01-07 02:00:00+01:00,0.0,261.0,196.0,0.0,470.0
2023-01-07 03:00:00+01:00,0.0,260.0,199.0,0.0,446.0
2023-01-07 04:00:00+01:00,0.0,260.0,200.0,0.0,422.0
2023-01-07 05:00:00+01:00,0.0,260.0,200.0,0.0,411.0
2023-01-07 06:00:00+01:00,0.0,261.0,202.0,0.0,383.0
2023-01-07 07:00:00+01:00,0.0,263.0,227.0,0.0,401.0
2023-01-07 08:00:00+01:00,0.0,263.0,242.0,0.0,395.0
2023-01-07 09:00:00+01:00,0.0,270.0,242.0,1.0,412.0
2023-01-07 10:00:00+01:00,0.0,270.0,243.0,5.0,404.0
2023-01-07 11:00:00+01:00,0.0,269.0,242.0,6.0,432.0
2023-01-07 12:00:00+01:00,0.0,269.0,224.0,6.0,458.0
2023-01-07 13:00:00+01:00,0.0,268.0,205.0,3.0,503.0
2023-01-07 14:00:00+01:00,0.0,269.0,208.0,2.0,541.0
2023-01-07 15:00:00+01:00,0.0,269.0,230.0,0.0,606.0
2023-01-07 16:00:00+01:00,0.0,268.0,228.0,0.0,674.0
2023-01-07 17:00:00+01:00,0.0,268.0,229.0,0.0,703.0
2023-01-07 18:00:00+01:00,0.0,265.0,230.0,0.0,800.0
2023-01-07 19:00:00+01:00,0.0,265.0,229.0,0.0,855.0
2023-01-07 20:00:00+01:00,0.0,264.0,230.0,0.0,896.0
2023-01-07 21:00:00+01:00,0.0,264.0,216.0,0.0,941.0
2023-01-07 22:00:00+01:00,0.0,264.0,190.0,0.0,1009.0
2023-01-07 23:00:00+01:00,0.0,263.0,173.0,0.0,1006.0
2023-01-08 00:00:00+01:00,0.0,265.0,148.0,0.0,976.0
2023-01-08 01:00:00+01:00,0.0,264.0,137.0,0.0,966.0
2023-01-08 02:00:00+01:00,0.0,264.0,135.0,0.0,970.0
2023-01-08 03:00:00+01:00,0.0,264.0,136.0,0.0,975.0
2023-01-08 04:00:00+01:00,0.0,264.0,122.0,0.0,970.0
2023-01-08 05:00:00+01:00,0.0,264.0,142.0,0.0,969.0
2023-01-08 06:00:00+01:00,0.0,265.0,196.0,0.0,1021.0
2023-01-08 07:00:00+01:00,0.0,267.0,206.0,0.0,1016.0
2023-01-08 08:00:00+01:00,0.0,267.0,233.0,0.0,964.0
2023-01-08 09:00:00+01:00,0.0,267.0,250.0,1.0,929.0
2023-01-08 10:00:00+01:00,0.0,267.0,250.0,3.0,842.0
2023-01-08 11:00:00+01:00,0.0,267.0,249.0,4.0,764.0
2023-01-08 12:00:00+01:00,0.0,268.0,200.0,4.0,683.0
2023-01-08 13:00:00+01:00,0.0,268.0,183.0,3.0,623.0
2023-01-08 14:00:00+01:00,0.0,269.0,186.0,1.0,591.0
2023-01-08 15:00:00+01:00,0.0,268.0,186.0,0.0,564.0
2023-01-08 16:00:00+01:00,0.0,269.0,186.0,0.0,538.0
2023-01-08 17:00:00+01:00,0.0,268.0,186.0,0.0,512.0
2023-01-08 18:00:00+01:00,0.0,268.0,186.0,0.0,487.0
2023-01-08 19:00:00+01:00,0.0,268.0,205.0,0.0,444.0
2023-01-08 20:00:00+01:00,0.0,267.0,205.0,0.0,419.0
2023-01-08 21:00:00+01:00,0.0,267.0,206.0,0.0,404.0
2023-01-08 22:00:00+01:00,0.0,267.0,191.0,0.0,396.0
2023-01-08 23:00:00+01:00,0.0,266.0,187.0,0.0,384.0
2023-01-09 00:00:00+01:00,0.0,272.0,176.0,0.0,344.0
2023-01-09 01:00:00+01:00,0.0,272.0,173.0,0.0,332.0
2023-01-09 02:00:00+01:00,0.0,272.0,173.0,0.0,350.0
2023-01-09 03:00:00+01:00,0.0,272.0,175.0,0.0,373.0
2023-01-09 04:00:00+01:00,0.0,272.0,175.0,0.0,401.0
2023-01-09 05:00:00+01:00,0.0,272.0,185.0,0.0,408.0
2023-01-09 06:00:00+01:00,0.0,272.0,207.0,0.0,414.0
2023-01-09 07:00:00+01:00,0.0,272.0,209.0,0.0,428.0
2023-01-09 08:00:00+01:00,0.0,275.0,209.0,0.0,426.0
2023-01-09 09:00:00+01:00,0.0,275.0,227.0,1.0,454.0
2023-01-09 10:00:00+01:00,0.0,275.0,227.0,3.0,474.0
2023-01-09 11:00:00+01:00,0.0,276.0,226.0,5.0,455.0
2023-01-09 12:00:00+01:00,0.0,274.0,229.0,4.0,433.0
2023-01-09 13:00:00+01:00,0.0,275.0,228.0,3.0,428.0
2023-01-09 14:00:00+01:00,0.0,275.0,234.0,1.0,403.0
2023-01-09 15:00:00+01:00,0.0,275.0,233.0,0.0,363.0
2023-01-09 16:00:00+01:00,0.0,276.0,219.0,0.0,341.0
2023-01-09 17:00:00+01:00,0.0,276.0,219.0,0.0,353.0
2023-01-09 18:00:00+01:00,0.0,276.0,216.0,0.0,355.0
2023-01-09 19:00:00+01:00,0.0,277.0,215.0,0.0,363.0
2023-01-09 20:00:00+01:00,0.0,277.0,215.0,0.0,369.0
2023-01-09 21:00:00+01:00,0.0,275.0,211.0,0.0,376.0
2023-01-09 22:00:00+01:00,0.0,275.0,197.0,0.0,422.0
2023-01-09 23:00:00+01:00,0.0,275.0,194.0,0.0,417.0
2023-01-10 00:00:00+01:00,0.0,254.0,174.0,0.0,398.0
2023-01-10 01:00:00+01:00,0.0,251.0,171.0,0.0,423.0
2023-01-10 02:00:00+01:00,0.0,251.0,170.0,0.0,461.0
2023-01-10 03:00:00+01:00,0.0,250.0,172.0,0.0,478.0
2023-01-10 04:00:00+01:00,0.0,250.0,175.0,0.0,463.0
2023-01-10 05:00:00+01:00,0.0,250.0,177.0,0.0,461.0
2023-01-10 06:00:00+01:00,0.0,253.0,193.0,0.0,458.0
2023-01-10 07:00:00+01:00,0.0,271.0,198.0,0.0,476.0
2023-01-10 08:00:00+01:00,0.0,273.0,226.0,0.0,495.0
2023-01-10 09:00:00+01:00,0.0,273.0,226.0,2.0,489.0
2023-01-10 10:00:00+01:00,30.0,273.0,227.0,8.0,478.0
2023-01-10 11:00:00+01:00,15.0,273.0,223.0,17.0,479.0
2023-01-10 12:00:00+01:00,0.0,272.0,223.0,18.0,465.0
2023-01-10 13:00:00+01:00,0.0,271.0,226.0,13.0,463.0
2023-01-10 14:00:00+01:00,30.0,272.0,216.0,6.0,461.0
2023-01-10 15:00:00+01:00,15.0,272.0,216.0,1.0,496.0
2023-01-10 16:00:00+01:00,0.0,272.0,220.0,0.0,526.0
2023-01-10 17:00:00+01:00,0.0,272.0,216.0,0.0,576.0
2023-01-10 18:00:00+01:00,0.0,271.0,212.0,0.0,648.0
2023-01-10 19:00:00+01:00,0.0,271.0,209.0,0.0,717.0
2023-01-10 20:00:00+01:00,0.0,271.0,199.0,0.0,819.0
2023-01-10 21:00:00+01:00,0.0,267.0,182.0,0.0,897.0
2023-01-10 22:00:00+01:00,0.0,266.0,162.0,0.0,982.0
2023-01-10 23:00:00+01:00,0.0,266.0,165.0,0.0,1097.0
2023-01-11 00:00:00+01:00,0.0,274.0,168.0,0.0,1246.0
2023-01-11 01:00:00+01:00,0.0,275.0,164.0,0.0,1387.0
2023-01-11 02:00:00+01:00,0.0,275.0,164.0,0.0,1515.0
2023-01-11 03:00:00+01:00,0.0,275.0,166.0,0.0,1648.0
2023-01-11 04:00:00+01:00,0.0,275.0,168.0,0.0,1728.0
2023-01-11 05:00:00+01:00,0.0,275.0,168.0,0.0,1768.0
2023-01-11 06:00:00+01:00,0.0,275.0,186.0,0.0,1792.0
2023-01-11 07:00:00+01:00,0.0,276.0,202.0,0.0,1787.0
2023-01-11 08:00:00+01:00,0.0,279.0,220.0,0.0,1737.0
2023-01-11 09:00:00+01:00,0.0,280.0,220.0,1.0,1666.0
2023-01-11 10:00:00+01:00,0.0,280.0,220.0,3.0,1558.0
2023-01-11 11:00:00+01:00,0.0,284.0,219.0,5.0,1389.0
2023-01-11 12:00:00+01:00,0.0,284.0,217.0,6.0,1237.0
2023-01-11 13:00:00+01:00,0.0,282.0,219.0,7.0,1064.0
2023-01-11 14:00:00+01:00,0.0,283.0,220.0,2.0,927.0
2023-01-11 15:00:00+01:00,0.0,283.0,219.0,0.0,844.0
2023-01-11 16:00:00+01:00,0.0,283.0,220.0,0.0,788.0
2023-01-11 17:00:00+01:00,0.0,283.0,220.0,0.0,737.0
2023-01-11 18:00:00+01:00,0.0,280.0,220.0,0.0,746.0
2023-01-11 19:00:00+01:00,0.0,281.0,219.0,0.0,765.0
2023-01-11 20:00:00+01:00,0.0,282.0,207.0,0.0,809.0
2023-01-11 21:00:00+01:00,0.0,282.0,187.0,0.0,839.0
2023-01-11 22:00:00+01:00,0.0,282.0,172.0,0.0,828.0
2023-01-11 23:00:00+01:00,0.0,280.0,172.0,0.0,857.0
2023-01-12 00:00:00+01:00,0.0,288.0,158.0,0.0,978.0
