,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2020-10-31,9928.0,4335.0,6022.0,557.0,1193.0,2993.0,13897.0,17865.0
2020-11-01,6159.0,2185.0,5900.0,521.0,1361.0,2626.0,29902.0,37145.0
2020-11-02,5749.0,2635.0,6079.0,549.0,371.0,2517.0,32259.0,57736.0
2020-11-03,8856.0,3406.0,6133.0,618.0,1850.0,2760.0,30580.0,39636.0
2020-11-04,9055.0,2751.0,6658.0,528.0,2070.0,2760.0,33634.0,43105.0
2020-11-05,9416.0,2892.0,7148.0,590.0,513.0,2712.0,34491.0,51689.0
2020-11-06,9973.0,5785.0,9193.0,671.0,1271.0,3099.0,14046.0,21302.0
2020-11-07,10555.0,5321.0,6708.0,626.0,1010.0,3226.0,4783.0,6826.0
2020-11-08,11554.0,5216.0,7073.0,563.0,2025.0,3562.0,5216.0,3904.0
2020-11-09,14709.0,7649.0,9629.0,655.0,326.0,3601.0,10993.0,10516.0
2020-11-10,15004.0,7780.0,10613.0,811.0,218.0,3650.0,8332.0,10213.0
2020-11-11,16217.0,7639.0,10254.0,826.0,114.0,3540.0,8261.0,7023.0
2020-11-12,13293.0,7166.0,9062.0,1220.0,205.0,3277.0,19781.0,21789.0
2020-11-13,11360.0,7285.0,7918.0,900.0,932.0,4140.0,13478.0,17857.0
2020-11-14,11855.0,7144.0,8516.0,805.0,980.0,4219.0,12732.0,16673.0
2020-11-15,7321.0,2672.0,5594.0,705.0,1061.0,2797.0,26755.0,35643.0
2020-11-16,10763.0,3837.0,8903.0,928.0,822.0,3427.0,24264.0,35061.0
2020-11-17,10086.0,3611.0,8910.0,737.0,181.0,2989.0,27564.0,36288.0
2020-11-18,9932.0,2544.0,8321.0,648.0,201.0,3232.0,28682.0,53682.0
2020-11-19,10514.0,2699.0,7673.0,772.0,1000.0,2591.0,30822.0,52483.0
2020-11-20,13333.0,8339.0,14468.0,1022.0,1623.0,3898.0,21129.0,20580.0
2020-11-21,9539.0,2763.0,8056.0,778.0,117.0,2878.0,30744.0,47948.0
2020-11-22,7216.0,2818.0,7870.0,678.0,1171.0,2862.0,30816.0,43084.0
2020-11-23,9645.0,4434.0,9442.0,840.0,1365.0,3212.0,29745.0,35300.0
2020-11-24,10990.0,3701.0,10017.0,865.0,138.0,3515.0,30524.0,42660.0
2020-11-25,12258.0,4511.0,12626.0,1351.0,601.0,3880.0,19527.0,26996.0
2020-11-26,13669.0,9501.0,18633.0,987.0,2037.0,4199.0,14599.0,18794.0
2020-11-27,15281.0,11555.0,22972.0,950.0,1979.0,4396.0,1719.0,2418.0
2020-11-28,15910.0,11319.0,19574.0,802.0,0.0,4083.0,3736.0,4211.0
2020-11-29,15810.0,12316.0,16848.0,921.0,0.0,4068.0,1490.0,2436.0
2020-11-30,15232.0,11723.0,16387.0,956.0,215.0,3759.0,16271.0,25737.0
2020-12-01,16753.0,12733.0,21724.0,1003.0,77.0,3909.0,4348.0,4091.0
2020-12-02,16375.0,15150.0,27464.0,1115.0,126.0,4563.0,11681.0,9553.0
2020-12-03,12126.0,9287.0,17375.0,734.0,113.0,3563.0,31930.0,47833.0
2020-12-04,13151.0,8072.0,15455.0,700.0,216.0,3439.0,28040.0,39142.0
2020-12-05,11819.0,8028.0,15751.0,778.0,180.0,3739.0,19090.0,24200.0
2020-12-06,12484.0,9532.0,15746.0,745.0,198.0,4284.0,13215.0,19066.0
2020-12-07,12104.0,4265.0,9527.0,729.0,87.0,3441.0,27739.0,50440.0
2020-12-08,16373.0,11566.0,24859.0,920.0,201.0,4556.0,9416.0,8231.0
2020-12-09,17611.0,11574.0,28424.0,808.0,109.0,4761.0,12145.0,8042.0
2020-12-10,17001.0,13271.0,21515.0,938.0,43.0,4559.0,14506.0,10989.0
2020-12-11,18601.0,10117.0,15488.0,919.0,57.0,3475.0,26720.0,28171.0
2020-12-12,16804.0,10535.0,15204.0,1061.0,81.0,4097.0,21827.0,20618.0
2020-12-13,12455.0,12153.0,17428.0,1108.0,196.0,4405.0,11719.0,10795.0
2020-12-14,10716.0,7117.0,12854.0,977.0,107.0,3837.0,29237.0,33003.0
2020-12-15,12131.0,10845.0,18298.0,1067.0,120.0,4434.0,15124.0,17237.0
2020-12-16,11757.0,9274.0,15370.0,1014.0,344.0,4367.0,16207.0,20137.0
2020-12-17,14490.0,6675.0,14833.0,882.0,109.0,4042.0,25040.0,28543.0
2020-12-18,15013.0,5074.0,10394.0,822.0,319.0,3834.0,27874.0,32710.0
2020-12-19,15979.0,5003.0,9864.0,888.0,737.0,4137.0,27623.0,26776.0
2020-12-20,15174.0,5317.0,10674.0,957.0,216.0,4059.0,24520.0,24187.0
2020-12-21,15788.0,5060.0,12136.0,924.0,403.0,3636.0,24603.0,21711.0
2020-12-22,14062.0,5770.0,10052.0,1427.0,245.0,3736.0,23659.0,31043.0
2020-12-23,18527.0,10416.0,16547.0,865.0,417.0,4543.0,7896.0,10771.0
2020-12-24,15173.0,4924.0,12142.0,907.0,545.0,3326.0,18663.0,15917.0
2020-12-25,18845.0,9110.0,15698.0,1077.0,1147.0,3482.0,7580.0,10457.0
2020-12-26,16248.0,4881.0,11085.0,965.0,158.0,2565.0,23129.0,28312.0
2020-12-27,11762.0,2820.0,8414.0,608.0,71.0,2131.0,15387.0,59637.0
2020-12-28,14194.0,10263.0,14384.0,994.0,128.0,3824.0,18784.0,20062.0
2020-12-29,13415.0,12440.0,21579.0,1186.0,114.0,3891.0,7613.0,7789.0
2020-12-30,15280.0,9083.0,15120.0,1106.0,133.0,3947.0,10792.0,12422.0
