,Hydro Water Reservoir,Other,Solar,Wind Onshore
2023-01-17 23:00:00+01:00,2354.0,39.0,0.0,630.0
2023-01-18 00:00:00+01:00,2200.0,41.0,0.0,645.0
2023-01-18 01:00:00+01:00,2188.0,41.0,0.0,706.0
2023-01-18 02:00:00+01:00,2187.0,44.0,0.0,732.0
2023-01-18 03:00:00+01:00,2190.0,44.0,0.0,754.0
2023-01-18 04:00:00+01:00,2360.0,44.0,0.0,726.0
2023-01-18 05:00:00+01:00,2754.0,44.0,0.0,668.0
2023-01-18 06:00:00+01:00,3471.0,44.0,0.0,618.0
2023-01-18 07:00:00+01:00,3713.0,44.0,0.0,578.0
2023-01-18 08:00:00+01:00,3739.0,44.0,0.0,534.0
2023-01-18 09:00:00+01:00,3688.0,44.0,0.0,483.0
2023-01-18 10:00:00+01:00,3762.0,42.0,0.0,473.0
2023-01-18 11:00:00+01:00,3760.0,44.0,0.0,462.0
2023-01-18 12:00:00+01:00,3759.0,44.0,0.0,404.0
2023-01-18 13:00:00+01:00,3747.0,44.0,0.0,364.0
2023-01-18 14:00:00+01:00,3755.0,44.0,0.0,353.0
2023-01-18 15:00:00+01:00,3754.0,44.0,0.0,354.0
2023-01-18 16:00:00+01:00,3821.0,44.0,0.0,341.0
2023-01-18 17:00:00+01:00,3800.0,44.0,0.0,414.0
2023-01-18 18:00:00+01:00,3757.0,44.0,0.0,599.0
2023-01-18 19:00:00+01:00,3739.0,44.0,0.0,711.0
2023-01-18 20:00:00+01:00,3726.0,44.0,0.0,740.0
2023-01-18 21:00:00+01:00,3719.0,44.0,0.0,724.0
2023-01-18 22:00:00+01:00,3711.0,44.0,0.0,835.0
2023-01-18 23:00:00+01:00,3587.0,44.0,0.0,901.0
2023-01-19 00:00:00+01:00,3176.0,36.0,0.0,798.0
2023-01-19 01:00:00+01:00,3151.0,36.0,0.0,731.0
2023-01-19 02:00:00+01:00,3148.0,39.0,0.0,683.0
2023-01-19 03:00:00+01:00,3150.0,39.0,0.0,592.0
2023-01-19 04:00:00+01:00,3195.0,39.0,0.0,496.0
2023-01-19 05:00:00+01:00,3408.0,39.0,0.0,421.0
2023-01-19 06:00:00+01:00,3975.0,39.0,0.0,336.0
2023-01-19 07:00:00+01:00,4001.0,39.0,0.0,236.0
2023-01-19 08:00:00+01:00,4131.0,39.0,0.0,162.0
2023-01-19 09:00:00+01:00,4182.0,39.0,0.0,112.0
2023-01-19 10:00:00+01:00,4188.0,37.0,0.0,67.0
2023-01-19 11:00:00+01:00,4185.0,37.0,0.0,41.0
2023-01-19 12:00:00+01:00,4176.0,35.0,0.0,29.0
2023-01-19 13:00:00+01:00,4130.0,37.0,0.0,27.0
2023-01-19 14:00:00+01:00,4147.0,37.0,0.0,33.0
2023-01-19 15:00:00+01:00,4112.0,37.0,0.0,46.0
2023-01-19 16:00:00+01:00,4141.0,37.0,0.0,78.0
2023-01-19 17:00:00+01:00,4146.0,37.0,0.0,121.0
2023-01-19 18:00:00+01:00,4131.0,37.0,0.0,189.0
2023-01-19 19:00:00+01:00,4101.0,37.0,0.0,277.0
2023-01-19 20:00:00+01:00,4069.0,37.0,0.0,335.0
2023-01-19 21:00:00+01:00,4064.0,37.0,0.0,416.0
2023-01-19 22:00:00+01:00,3974.0,37.0,0.0,494.0
2023-01-19 23:00:00+01:00,3753.0,37.0,0.0,600.0
2023-01-20 00:00:00+01:00,3478.0,33.0,0.0,652.0
2023-01-20 01:00:00+01:00,3385.0,33.0,0.0,731.0
2023-01-20 02:00:00+01:00,3374.0,35.0,0.0,793.0
2023-01-20 03:00:00+01:00,3347.0,35.0,0.0,856.0
2023-01-20 04:00:00+01:00,3349.0,35.0,0.0,906.0
2023-01-20 05:00:00+01:00,3492.0,36.0,0.0,980.0
2023-01-20 06:00:00+01:00,3527.0,36.0,0.0,958.0
2023-01-20 07:00:00+01:00,3518.0,36.0,0.0,1017.0
2023-01-20 08:00:00+01:00,3515.0,35.0,0.0,999.0
2023-01-20 09:00:00+01:00,3520.0,34.0,0.0,1034.0
2023-01-20 10:00:00+01:00,3520.0,36.0,0.0,1166.0
2023-01-20 11:00:00+01:00,3485.0,36.0,0.0,1150.0
2023-01-20 12:00:00+01:00,3399.0,34.0,0.0,1135.0
2023-01-20 13:00:00+01:00,3402.0,37.0,0.0,1115.0
2023-01-20 14:00:00+01:00,3392.0,37.0,0.0,1133.0
2023-01-20 15:00:00+01:00,3391.0,37.0,0.0,1086.0
2023-01-20 16:00:00+01:00,3389.0,37.0,0.0,1008.0
2023-01-20 17:00:00+01:00,3389.0,38.0,0.0,1005.0
2023-01-20 18:00:00+01:00,3354.0,38.0,0.0,988.0
2023-01-20 19:00:00+01:00,3340.0,38.0,0.0,1082.0
2023-01-20 20:00:00+01:00,3327.0,38.0,0.0,1230.0
2023-01-20 21:00:00+01:00,3303.0,37.0,0.0,1216.0
2023-01-20 22:00:00+01:00,3257.0,38.0,0.0,1261.0
2023-01-20 23:00:00+01:00,3225.0,38.0,0.0,1381.0
2023-01-21 00:00:00+01:00,2971.0,39.0,0.0,1485.0
2023-01-21 01:00:00+01:00,2963.0,39.0,0.0,1511.0
2023-01-21 02:00:00+01:00,2966.0,40.0,0.0,1504.0
2023-01-21 03:00:00+01:00,2969.0,42.0,0.0,1511.0
2023-01-21 04:00:00+01:00,3016.0,42.0,0.0,1523.0
2023-01-21 05:00:00+01:00,3024.0,42.0,0.0,1538.0
2023-01-21 06:00:00+01:00,3034.0,41.0,0.0,1420.0
2023-01-21 07:00:00+01:00,3094.0,41.0,0.0,1338.0
2023-01-21 08:00:00+01:00,3106.0,43.0,0.0,1243.0
2023-01-21 09:00:00+01:00,3249.0,43.0,0.0,1122.0
2023-01-21 10:00:00+01:00,3308.0,43.0,0.0,1143.0
2023-01-21 11:00:00+01:00,3432.0,43.0,0.0,901.0
2023-01-21 12:00:00+01:00,3465.0,40.0,0.0,680.0
2023-01-21 13:00:00+01:00,3459.0,41.0,0.0,543.0
2023-01-21 14:00:00+01:00,3461.0,41.0,0.0,591.0
2023-01-21 15:00:00+01:00,3464.0,41.0,0.0,670.0
2023-01-21 16:00:00+01:00,3469.0,41.0,0.0,660.0
2023-01-21 17:00:00+01:00,3441.0,41.0,0.0,716.0
2023-01-21 18:00:00+01:00,3243.0,41.0,0.0,935.0
2023-01-21 19:00:00+01:00,3059.0,41.0,0.0,1181.0
2023-01-21 20:00:00+01:00,3022.0,41.0,0.0,1426.0
2023-01-21 21:00:00+01:00,2922.0,41.0,0.0,1538.0
2023-01-21 22:00:00+01:00,2895.0,41.0,0.0,1684.0
2023-01-21 23:00:00+01:00,2853.0,41.0,0.0,1788.0
2023-01-22 00:00:00+01:00,3090.0,40.0,0.0,1875.0
2023-01-22 01:00:00+01:00,3115.0,41.0,0.0,1888.0
2023-01-22 02:00:00+01:00,3116.0,40.0,0.0,1880.0
2023-01-22 03:00:00+01:00,3098.0,43.0,0.0,1882.0
2023-01-22 04:00:00+01:00,3094.0,43.0,0.0,1840.0
2023-01-22 05:00:00+01:00,3078.0,43.0,0.0,1749.0
2023-01-22 06:00:00+01:00,3058.0,43.0,0.0,1729.0
2023-01-22 07:00:00+01:00,3124.0,43.0,0.0,1651.0
2023-01-22 08:00:00+01:00,3129.0,42.0,0.0,1586.0
2023-01-22 09:00:00+01:00,3159.0,41.0,0.0,1590.0
2023-01-22 10:00:00+01:00,3029.0,41.0,0.0,1534.0
2023-01-22 11:00:00+01:00,2975.0,41.0,0.0,1491.0
2023-01-22 12:00:00+01:00,3023.0,39.0,0.0,1422.0
2023-01-22 13:00:00+01:00,2946.0,42.0,0.0,1374.0
2023-01-22 14:00:00+01:00,2948.0,43.0,0.0,1490.0
2023-01-22 15:00:00+01:00,2894.0,42.0,0.0,1554.0
2023-01-22 16:00:00+01:00,2899.0,42.0,0.0,1547.0
2023-01-22 17:00:00+01:00,2915.0,43.0,0.0,1525.0
2023-01-22 18:00:00+01:00,2808.0,42.0,0.0,1550.0
2023-01-22 19:00:00+01:00,2788.0,43.0,0.0,1582.0
2023-01-22 20:00:00+01:00,2734.0,42.0,0.0,1577.0
2023-01-22 21:00:00+01:00,2724.0,42.0,0.0,1586.0
2023-01-22 22:00:00+01:00,2679.0,42.0,0.0,1587.0
2023-01-22 23:00:00+01:00,2645.0,42.0,0.0,1607.0
2023-01-23 00:00:00+01:00,2607.0,40.0,0.0,1662.0
2023-01-23 01:00:00+01:00,2613.0,41.0,0.0,1665.0
2023-01-23 02:00:00+01:00,2581.0,40.0,0.0,1723.0
2023-01-23 03:00:00+01:00,2582.0,43.0,0.0,1677.0
2023-01-23 04:00:00+01:00,2709.0,43.0,0.0,1725.0
2023-01-23 05:00:00+01:00,2896.0,43.0,0.0,1728.0
2023-01-23 06:00:00+01:00,3026.0,43.0,0.0,1731.0
2023-01-23 07:00:00+01:00,3038.0,43.0,0.0,1790.0
2023-01-23 08:00:00+01:00,3133.0,42.0,0.0,1846.0
2023-01-23 09:00:00+01:00,3093.0,41.0,0.0,1878.0
2023-01-23 10:00:00+01:00,3046.0,29.0,0.0,1921.0
2023-01-23 11:00:00+01:00,3026.0,29.0,0.0,1936.0
2023-01-23 12:00:00+01:00,3022.0,28.0,0.0,1935.0
2023-01-23 13:00:00+01:00,3023.0,30.0,0.0,1914.0
2023-01-23 14:00:00+01:00,2878.0,30.0,0.0,1929.0
2023-01-23 15:00:00+01:00,2936.0,30.0,0.0,1934.0
2023-01-23 16:00:00+01:00,2943.0,30.0,0.0,1956.0
2023-01-23 17:00:00+01:00,2888.0,30.0,0.0,1981.0
2023-01-23 18:00:00+01:00,2885.0,31.0,0.0,1914.0
2023-01-23 19:00:00+01:00,2848.0,31.0,0.0,1944.0
2023-01-23 20:00:00+01:00,2811.0,31.0,0.0,1935.0
2023-01-23 21:00:00+01:00,2785.0,30.0,0.0,1913.0
2023-01-23 22:00:00+01:00,2715.0,31.0,0.0,1866.0
2023-01-23 23:00:00+01:00,2618.0,31.0,0.0,1872.0
2023-01-24 00:00:00+01:00,2033.0,40.0,0.0,1860.0
2023-01-24 01:00:00+01:00,2050.0,41.0,0.0,1833.0
2023-01-24 02:00:00+01:00,2055.0,41.0,0.0,1813.0
2023-01-24 03:00:00+01:00,2087.0,43.0,0.0,1811.0
2023-01-24 04:00:00+01:00,2164.0,43.0,0.0,1751.0
2023-01-24 05:00:00+01:00,2418.0,44.0,0.0,1610.0
2023-01-24 06:00:00+01:00,2722.0,44.0,0.0,1505.0
2023-01-24 07:00:00+01:00,2821.0,43.0,0.0,1362.0
2023-01-24 08:00:00+01:00,2883.0,43.0,0.0,1249.0
2023-01-24 09:00:00+01:00,2876.0,42.0,0.0,1211.0
2023-01-24 10:00:00+01:00,2885.0,42.0,0.0,1316.0
2023-01-24 11:00:00+01:00,2868.0,42.0,0.0,1313.0
2023-01-24 12:00:00+01:00,2881.0,42.0,0.0,1255.0
2023-01-24 13:00:00+01:00,2902.0,43.0,0.0,1303.0
2023-01-24 14:00:00+01:00,2865.0,43.0,0.0,1520.0
2023-01-24 15:00:00+01:00,2798.0,43.0,0.0,1482.0
2023-01-24 16:00:00+01:00,2706.0,43.0,0.0,1533.0
2023-01-24 17:00:00+01:00,2425.0,44.0,0.0,1413.0
2023-01-24 18:00:00+01:00,2346.0,43.0,0.0,1276.0
2023-01-24 19:00:00+01:00,2229.0,39.0,0.0,1396.0
2023-01-24 20:00:00+01:00,2203.0,34.0,0.0,1643.0
2023-01-24 21:00:00+01:00,2007.0,29.0,0.0,1795.0
2023-01-24 22:00:00+01:00,1788.0,25.0,0.0,2012.0
2023-01-24 23:00:00+01:00,1464.0,25.0,0.0,1840.0
2023-01-25 00:00:00+01:00,1145.0,30.0,0.0,1829.0
2023-01-25 01:00:00+01:00,1060.0,30.0,0.0,1888.0
2023-01-25 02:00:00+01:00,1061.0,30.0,0.0,2064.0
2023-01-25 03:00:00+01:00,1072.0,30.0,0.0,2043.0
2023-01-25 04:00:00+01:00,1046.0,30.0,0.0,2045.0
2023-01-25 05:00:00+01:00,1132.0,35.0,0.0,2036.0
2023-01-25 06:00:00+01:00,1676.0,39.0,0.0,2006.0
2023-01-25 07:00:00+01:00,1938.0,38.0,0.0,2003.0
2023-01-25 08:00:00+01:00,2064.0,38.0,0.0,1975.0
2023-01-25 09:00:00+01:00,2068.0,37.0,0.0,1897.0
2023-01-25 10:00:00+01:00,2084.0,37.0,0.0,1952.0
2023-01-25 11:00:00+01:00,2092.0,37.0,0.0,1846.0
2023-01-25 12:00:00+01:00,2048.0,37.0,0.0,1814.0
2023-01-25 13:00:00+01:00,2007.0,38.0,0.0,1760.0
2023-01-25 14:00:00+01:00,2099.0,38.0,0.0,1751.0
2023-01-25 15:00:00+01:00,2163.0,38.0,0.0,1749.0
2023-01-25 16:00:00+01:00,2162.0,38.0,0.0,1734.0
2023-01-25 17:00:00+01:00,2258.0,38.0,0.0,1728.0
2023-01-25 18:00:00+01:00,2368.0,38.0,0.0,1695.0
2023-01-25 19:00:00+01:00,2373.0,38.0,0.0,1455.0
2023-01-25 20:00:00+01:00,2359.0,37.0,0.0,1099.0
2023-01-25 21:00:00+01:00,2397.0,36.0,0.0,887.0
2023-01-25 22:00:00+01:00,2268.0,36.0,0.0,779.0
2023-01-25 23:00:00+01:00,2138.0,36.0,0.0,846.0
2023-01-26 00:00:00+01:00,2229.0,36.0,0.0,934.0
2023-01-26 01:00:00+01:00,2244.0,36.0,0.0,874.0
2023-01-26 02:00:00+01:00,2242.0,36.0,0.0,960.0
2023-01-26 03:00:00+01:00,2234.0,36.0,0.0,963.0
2023-01-26 04:00:00+01:00,2221.0,36.0,0.0,1107.0
2023-01-26 05:00:00+01:00,2277.0,41.0,0.0,1184.0
2023-01-26 06:00:00+01:00,2366.0,45.0,0.0,1286.0
2023-01-26 07:00:00+01:00,2423.0,45.0,0.0,1280.0
2023-01-26 08:00:00+01:00,2387.0,44.0,0.0,1282.0
2023-01-26 09:00:00+01:00,2385.0,43.0,0.0,1331.0
2023-01-26 10:00:00+01:00,2399.0,44.0,0.0,1343.0
2023-01-26 11:00:00+01:00,2364.0,44.0,0.0,1415.0
2023-01-26 12:00:00+01:00,2446.0,44.0,0.0,1433.0
2023-01-26 13:00:00+01:00,2510.0,45.0,0.0,1454.0
2023-01-26 14:00:00+01:00,2545.0,45.0,0.0,1445.0
2023-01-26 15:00:00+01:00,2599.0,44.0,0.0,1415.0
2023-01-26 16:00:00+01:00,2626.0,45.0,0.0,1401.0
2023-01-26 17:00:00+01:00,2656.0,45.0,0.0,1390.0
2023-01-26 18:00:00+01:00,2668.0,44.0,0.0,1321.0
2023-01-26 19:00:00+01:00,2676.0,44.0,0.0,1266.0
2023-01-26 20:00:00+01:00,2644.0,44.0,0.0,1316.0
2023-01-26 21:00:00+01:00,2604.0,44.0,0.0,1347.0
2023-01-26 22:00:00+01:00,2625.0,44.0,0.0,1376.0
2023-01-26 23:00:00+01:00,2548.0,44.0,0.0,1429.0
2023-01-27 00:00:00+01:00,2425.0,42.0,0.0,1421.0
2023-01-27 01:00:00+01:00,2431.0,42.0,0.0,1526.0
2023-01-27 02:00:00+01:00,2440.0,45.0,0.0,1546.0
2023-01-27 03:00:00+01:00,2444.0,45.0,0.0,1632.0
2023-01-27 04:00:00+01:00,2394.0,45.0,0.0,1670.0
2023-01-27 05:00:00+01:00,2484.0,46.0,0.0,1655.0
2023-01-27 06:00:00+01:00,2555.0,46.0,0.0,1616.0
2023-01-27 07:00:00+01:00,2550.0,46.0,0.0,1626.0
2023-01-27 08:00:00+01:00,2551.0,45.0,0.0,1680.0
2023-01-27 09:00:00+01:00,2504.0,45.0,0.0,1714.0
2023-01-27 10:00:00+01:00,2410.0,45.0,0.0,1733.0
2023-01-27 11:00:00+01:00,2411.0,45.0,0.0,1748.0
2023-01-27 12:00:00+01:00,2398.0,42.0,0.0,1778.0
2023-01-27 13:00:00+01:00,2394.0,45.0,0.0,1805.0
2023-01-27 14:00:00+01:00,2380.0,47.0,0.0,1882.0
2023-01-27 15:00:00+01:00,2332.0,47.0,0.0,1907.0
2023-01-27 16:00:00+01:00,2332.0,47.0,0.0,1898.0
2023-01-27 17:00:00+01:00,2349.0,47.0,0.0,1894.0
2023-01-27 18:00:00+01:00,2228.0,47.0,0.0,1895.0
2023-01-27 19:00:00+01:00,2181.0,47.0,0.0,1878.0
2023-01-27 20:00:00+01:00,2169.0,47.0,0.0,1918.0
2023-01-27 21:00:00+01:00,2146.0,46.0,0.0,1952.0
2023-01-27 22:00:00+01:00,1922.0,47.0,0.0,1938.0
2023-01-27 23:00:00+01:00,1760.0,47.0,0.0,1965.0
2023-01-28 00:00:00+01:00,1511.0,42.0,0.0,1964.0
2023-01-28 01:00:00+01:00,1637.0,42.0,0.0,1957.0
2023-01-28 02:00:00+01:00,1555.0,42.0,0.0,1951.0
2023-01-28 03:00:00+01:00,1370.0,44.0,0.0,1905.0
2023-01-28 04:00:00+01:00,1367.0,44.0,0.0,1840.0
2023-01-28 05:00:00+01:00,1358.0,45.0,0.0,1763.0
2023-01-28 06:00:00+01:00,1351.0,45.0,0.0,1699.0
2023-01-28 07:00:00+01:00,1514.0,45.0,0.0,1664.0
2023-01-28 08:00:00+01:00,1840.0,44.0,0.0,1734.0
2023-01-28 09:00:00+01:00,2239.0,38.0,0.0,1780.0
2023-01-28 10:00:00+01:00,2279.0,39.0,0.0,1824.0
2023-01-28 11:00:00+01:00,2328.0,39.0,0.0,1843.0
2023-01-28 12:00:00+01:00,2356.0,39.0,0.0,1853.0
2023-01-28 13:00:00+01:00,2341.0,39.0,0.0,1857.0
2023-01-28 14:00:00+01:00,2343.0,39.0,0.0,1876.0
2023-01-28 15:00:00+01:00,2327.0,39.0,0.0,1903.0
2023-01-28 16:00:00+01:00,2376.0,39.0,0.0,1912.0
2023-01-28 17:00:00+01:00,2383.0,40.0,0.0,1935.0
2023-01-28 18:00:00+01:00,2349.0,39.0,0.0,1942.0
2023-01-28 19:00:00+01:00,2303.0,40.0,0.0,1951.0
2023-01-28 20:00:00+01:00,2262.0,39.0,0.0,1974.0
2023-01-28 21:00:00+01:00,2140.0,39.0,0.0,1944.0
2023-01-28 22:00:00+01:00,1881.0,39.0,0.0,1951.0
2023-01-28 23:00:00+01:00,1625.0,39.0,0.0,1941.0
2023-01-29 00:00:00+01:00,1688.0,38.0,0.0,1927.0
2023-01-29 01:00:00+01:00,1617.0,38.0,0.0,1930.0
2023-01-29 02:00:00+01:00,1421.0,37.0,0.0,1925.0
2023-01-29 03:00:00+01:00,1408.0,38.0,0.0,1878.0
2023-01-29 04:00:00+01:00,1501.0,38.0,0.0,1846.0
2023-01-29 05:00:00+01:00,1369.0,38.0,0.0,1843.0
2023-01-29 06:00:00+01:00,1390.0,39.0,0.0,1841.0
2023-01-29 07:00:00+01:00,1592.0,40.0,0.0,1793.0
2023-01-29 08:00:00+01:00,2210.0,40.0,0.0,1710.0
2023-01-29 09:00:00+01:00,2265.0,37.0,0.0,1684.0
2023-01-29 10:00:00+01:00,2293.0,44.0,0.0,1609.0
2023-01-29 11:00:00+01:00,2370.0,44.0,0.0,1445.0
2023-01-29 12:00:00+01:00,2313.0,44.0,0.0,1249.0
2023-01-29 13:00:00+01:00,2358.0,45.0,0.0,940.0
2023-01-29 14:00:00+01:00,2358.0,45.0,0.0,542.0
2023-01-29 15:00:00+01:00,2355.0,45.0,0.0,539.0
2023-01-29 16:00:00+01:00,2335.0,45.0,0.0,565.0
2023-01-29 17:00:00+01:00,2343.0,45.0,0.0,694.0
2023-01-29 18:00:00+01:00,2277.0,45.0,0.0,716.0
2023-01-29 19:00:00+01:00,2208.0,45.0,0.0,664.0
2023-01-29 20:00:00+01:00,1541.0,45.0,0.0,498.0
2023-01-29 21:00:00+01:00,1403.0,44.0,0.0,375.0
2023-01-29 22:00:00+01:00,1307.0,38.0,0.0,245.0
2023-01-29 23:00:00+01:00,1177.0,32.0,0.0,196.0
2023-01-30 00:00:00+01:00,1120.0,33.0,0.0,158.0
2023-01-30 01:00:00+01:00,1019.0,33.0,0.0,133.0
2023-01-30 02:00:00+01:00,997.0,33.0,0.0,173.0
2023-01-30 03:00:00+01:00,1176.0,38.0,0.0,308.0
2023-01-30 04:00:00+01:00,1183.0,43.0,0.0,456.0
2023-01-30 05:00:00+01:00,1448.0,46.0,0.0,581.0
2023-01-30 06:00:00+01:00,1554.0,46.0,0.0,742.0
2023-01-30 07:00:00+01:00,1952.0,46.0,0.0,902.0
2023-01-30 08:00:00+01:00,2236.0,46.0,0.0,914.0
2023-01-30 09:00:00+01:00,2053.0,46.0,0.0,1066.0
2023-01-30 10:00:00+01:00,2040.0,46.0,0.0,825.0
2023-01-30 11:00:00+01:00,1837.0,45.0,0.0,851.0
2023-01-30 12:00:00+01:00,1660.0,43.0,0.0,985.0
2023-01-30 13:00:00+01:00,1435.0,45.0,0.0,1084.0
2023-01-30 14:00:00+01:00,1466.0,45.0,0.0,1235.0
2023-01-30 15:00:00+01:00,1430.0,45.0,0.0,1335.0
2023-01-30 16:00:00+01:00,1524.0,45.0,0.0,1423.0
2023-01-30 17:00:00+01:00,1717.0,45.0,0.0,1459.0
2023-01-30 18:00:00+01:00,1748.0,45.0,0.0,1449.0
2023-01-30 19:00:00+01:00,1452.0,45.0,0.0,1473.0
2023-01-30 20:00:00+01:00,1420.0,45.0,0.0,1678.0
2023-01-30 21:00:00+01:00,1324.0,45.0,0.0,1676.0
2023-01-30 22:00:00+01:00,1210.0,41.0,0.0,1618.0
2023-01-30 23:00:00+01:00,1166.0,35.0,0.0,1617.0
2023-01-31 00:00:00+01:00,1322.0,32.0,0.0,1503.0
2023-01-31 01:00:00+01:00,1298.0,32.0,0.0,1429.0
2023-01-31 02:00:00+01:00,1309.0,32.0,0.0,1355.0
2023-01-31 03:00:00+01:00,1325.0,37.0,0.0,1320.0
2023-01-31 04:00:00+01:00,1646.0,43.0,0.0,1281.0
2023-01-31 05:00:00+01:00,2043.0,45.0,0.0,1198.0
2023-01-31 06:00:00+01:00,2518.0,45.0,0.0,1115.0
2023-01-31 07:00:00+01:00,2784.0,45.0,0.0,987.0
2023-01-31 08:00:00+01:00,3011.0,45.0,0.0,922.0
2023-01-31 09:00:00+01:00,3124.0,45.0,0.0,961.0
2023-01-31 10:00:00+01:00,3153.0,43.0,0.0,910.0
2023-01-31 11:00:00+01:00,3319.0,43.0,0.0,789.0
2023-01-31 12:00:00+01:00,3477.0,41.0,0.0,692.0
2023-01-31 13:00:00+01:00,3516.0,43.0,0.0,656.0
2023-01-31 14:00:00+01:00,3580.0,43.0,0.0,663.0
2023-01-31 15:00:00+01:00,3659.0,43.0,0.0,675.0
2023-01-31 16:00:00+01:00,3673.0,43.0,0.0,644.0
2023-01-31 17:00:00+01:00,3724.0,44.0,0.0,646.0
2023-01-31 18:00:00+01:00,3794.0,44.0,0.0,634.0
2023-01-31 19:00:00+01:00,3734.0,44.0,0.0,570.0
2023-01-31 20:00:00+01:00,3635.0,46.0,0.0,521.0
2023-01-31 21:00:00+01:00,3526.0,45.0,0.0,477.0
2023-01-31 22:00:00+01:00,3500.0,45.0,0.0,461.0
2023-01-31 23:00:00+01:00,3312.0,45.0,0.0,447.0
2023-02-01 00:00:00+01:00,3454.0,43.0,0.0,469.0
2023-02-01 01:00:00+01:00,3310.0,43.0,0.0,469.0
2023-02-01 02:00:00+01:00,3274.0,45.0,0.0,451.0
2023-02-01 03:00:00+01:00,3266.0,45.0,0.0,482.0
2023-02-01 04:00:00+01:00,3271.0,45.0,0.0,455.0
2023-02-01 05:00:00+01:00,3446.0,45.0,0.0,482.0
2023-02-01 06:00:00+01:00,3908.0,45.0,0.0,524.0
2023-02-01 07:00:00+01:00,4062.0,45.0,0.0,529.0
2023-02-01 08:00:00+01:00,4088.0,45.0,0.0,509.0
2023-02-01 09:00:00+01:00,4064.0,43.0,0.0,493.0
2023-02-01 10:00:00+01:00,4079.0,43.0,0.0,502.0
2023-02-01 11:00:00+01:00,4018.0,43.0,0.0,537.0
2023-02-01 12:00:00+01:00,3912.0,43.0,0.0,545.0
2023-02-01 13:00:00+01:00,3916.0,43.0,0.0,647.0
2023-02-01 14:00:00+01:00,3942.0,43.0,0.0,679.0
2023-02-01 15:00:00+01:00,4003.0,43.0,0.0,770.0
2023-02-01 16:00:00+01:00,4083.0,43.0,0.0,832.0
2023-02-01 17:00:00+01:00,4100.0,43.0,0.0,940.0
2023-02-01 18:00:00+01:00,4092.0,43.0,0.0,1106.0
2023-02-01 19:00:00+01:00,4000.0,43.0,0.0,1180.0
2023-02-01 20:00:00+01:00,3898.0,43.0,0.0,1192.0
2023-02-01 21:00:00+01:00,3884.0,43.0,0.0,1109.0
2023-02-01 22:00:00+01:00,3783.0,43.0,0.0,1167.0
2023-02-01 23:00:00+01:00,3448.0,43.0,0.0,1173.0
2023-02-02 00:00:00+01:00,2663.0,31.0,0.0,1277.0
2023-02-02 01:00:00+01:00,2604.0,31.0,0.0,1304.0
2023-02-02 02:00:00+01:00,2606.0,33.0,0.0,1355.0
2023-02-02 03:00:00+01:00,2611.0,33.0,0.0,1442.0
2023-02-02 04:00:00+01:00,2763.0,33.0,0.0,1450.0
2023-02-02 05:00:00+01:00,3207.0,33.0,0.0,1427.0
2023-02-02 06:00:00+01:00,3698.0,33.0,0.0,1420.0
2023-02-02 07:00:00+01:00,3709.0,33.0,0.0,1446.0
2023-02-02 08:00:00+01:00,3670.0,33.0,0.0,1388.0
2023-02-02 09:00:00+01:00,3578.0,33.0,0.0,1320.0
2023-02-02 10:00:00+01:00,3592.0,33.0,0.0,1217.0
2023-02-02 11:00:00+01:00,3601.0,33.0,0.0,1097.0
2023-02-02 12:00:00+01:00,3778.0,31.0,0.0,987.0
2023-02-02 13:00:00+01:00,3793.0,33.0,0.0,935.0
2023-02-02 14:00:00+01:00,3788.0,33.0,0.0,939.0
2023-02-02 15:00:00+01:00,3826.0,33.0,0.0,929.0
2023-02-02 16:00:00+01:00,3976.0,33.0,0.0,915.0
2023-02-02 17:00:00+01:00,4044.0,33.0,0.0,785.0
2023-02-02 18:00:00+01:00,4087.0,33.0,0.0,718.0
2023-02-02 19:00:00+01:00,4083.0,33.0,0.0,600.0
2023-02-02 20:00:00+01:00,4088.0,33.0,0.0,494.0
2023-02-02 21:00:00+01:00,4081.0,33.0,0.0,393.0
2023-02-02 22:00:00+01:00,4072.0,33.0,0.0,326.0
2023-02-02 23:00:00+01:00,3910.0,33.0,0.0,297.0
2023-02-03 00:00:00+01:00,4086.0,40.0,0.0,209.0
2023-02-03 01:00:00+01:00,4029.0,40.0,0.0,191.0
2023-02-03 02:00:00+01:00,3956.0,40.0,0.0,186.0
2023-02-03 03:00:00+01:00,3777.0,40.0,0.0,179.0
2023-02-03 04:00:00+01:00,3768.0,40.0,0.0,190.0
2023-02-03 05:00:00+01:00,3834.0,40.0,0.0,201.0
2023-02-03 06:00:00+01:00,4146.0,41.0,0.0,217.0
2023-02-03 07:00:00+01:00,4194.0,40.0,0.0,244.0
2023-02-03 08:00:00+01:00,4231.0,40.0,0.0,271.0
2023-02-03 09:00:00+01:00,4235.0,39.0,0.0,291.0
2023-02-03 10:00:00+01:00,4233.0,39.0,0.0,307.0
2023-02-03 11:00:00+01:00,4223.0,39.0,0.0,328.0
2023-02-03 12:00:00+01:00,4220.0,39.0,0.0,324.0
2023-02-03 13:00:00+01:00,4194.0,40.0,0.0,362.0
2023-02-03 14:00:00+01:00,4195.0,40.0,0.0,440.0
2023-02-03 15:00:00+01:00,4197.0,40.0,0.0,554.0
2023-02-03 16:00:00+01:00,4210.0,40.0,0.0,593.0
2023-02-03 17:00:00+01:00,4218.0,40.0,0.0,612.0
