,Fossil Gas,Hydro Water Reservoir,Other,Solar,Wind Onshore
2023-01-15 23:00:00+01:00,0.0,1782.0,132.0,0.0,725.0
2023-01-16 00:00:00+01:00,0.0,1772.0,137.0,0.0,554.0
2023-01-16 01:00:00+01:00,0.0,1760.0,139.0,0.0,484.0
2023-01-16 02:00:00+01:00,0.0,1791.0,151.0,0.0,403.0
2023-01-16 03:00:00+01:00,0.0,1857.0,154.0,0.0,384.0
2023-01-16 04:00:00+01:00,0.0,2022.0,136.0,0.0,377.0
2023-01-16 05:00:00+01:00,0.0,2638.0,137.0,0.0,402.0
2023-01-16 06:00:00+01:00,0.0,4063.0,140.0,0.0,502.0
2023-01-16 07:00:00+01:00,0.0,5408.0,149.0,0.0,576.0
2023-01-16 08:00:00+01:00,0.0,5845.0,151.0,0.0,674.0
2023-01-16 09:00:00+01:00,0.0,6059.0,152.0,0.0,737.0
2023-01-16 10:00:00+01:00,0.0,6120.0,153.0,0.0,853.0
2023-01-16 11:00:00+01:00,0.0,6128.0,154.0,1.0,893.0
2023-01-16 12:00:00+01:00,0.0,6049.0,152.0,1.0,968.0
2023-01-16 13:00:00+01:00,0.0,6043.0,154.0,0.0,1248.0
2023-01-16 14:00:00+01:00,0.0,5992.0,154.0,0.0,1480.0
2023-01-16 15:00:00+01:00,0.0,5977.0,155.0,0.0,1714.0
2023-01-16 16:00:00+01:00,0.0,5963.0,156.0,0.0,1818.0
2023-01-16 17:00:00+01:00,0.0,5782.0,157.0,0.0,1904.0
2023-01-16 18:00:00+01:00,0.0,5564.0,156.0,0.0,1920.0
2023-01-16 19:00:00+01:00,0.0,5007.0,154.0,0.0,1915.0
2023-01-16 20:00:00+01:00,0.0,4362.0,154.0,0.0,1933.0
2023-01-16 21:00:00+01:00,0.0,3962.0,153.0,0.0,1872.0
2023-01-16 22:00:00+01:00,0.0,3494.0,147.0,0.0,1748.0
2023-01-16 23:00:00+01:00,0.0,2979.0,146.0,0.0,1599.0
2023-01-17 00:00:00+01:00,0.0,2410.0,143.0,0.0,1473.0
2023-01-17 01:00:00+01:00,0.0,2081.0,143.0,0.0,1542.0
2023-01-17 02:00:00+01:00,0.0,2056.0,145.0,0.0,1550.0
2023-01-17 03:00:00+01:00,0.0,2088.0,147.0,0.0,1581.0
2023-01-17 04:00:00+01:00,0.0,2164.0,145.0,0.0,1599.0
2023-01-17 05:00:00+01:00,0.0,2688.0,147.0,0.0,1573.0
2023-01-17 06:00:00+01:00,0.0,4130.0,150.0,0.0,1777.0
2023-01-17 07:00:00+01:00,0.0,5157.0,151.0,0.0,1851.0
2023-01-17 08:00:00+01:00,0.0,5297.0,148.0,0.0,1914.0
2023-01-17 09:00:00+01:00,0.0,5386.0,144.0,0.0,1944.0
2023-01-17 10:00:00+01:00,0.0,5654.0,142.0,0.0,1965.0
2023-01-17 11:00:00+01:00,0.0,5711.0,144.0,0.0,1945.0
2023-01-17 12:00:00+01:00,0.0,5661.0,150.0,0.0,1893.0
2023-01-17 13:00:00+01:00,0.0,5498.0,156.0,0.0,1875.0
2023-01-17 14:00:00+01:00,0.0,5388.0,166.0,0.0,1808.0
2023-01-17 15:00:00+01:00,0.0,5554.0,164.0,0.0,1804.0
2023-01-17 16:00:00+01:00,0.0,5647.0,173.0,0.0,1754.0
2023-01-17 17:00:00+01:00,0.0,5606.0,166.0,0.0,1902.0
2023-01-17 18:00:00+01:00,0.0,5254.0,175.0,0.0,2068.0
2023-01-17 19:00:00+01:00,0.0,4693.0,175.0,0.0,2335.0
2023-01-17 20:00:00+01:00,0.0,4092.0,203.0,0.0,2441.0
2023-01-17 21:00:00+01:00,0.0,3521.0,193.0,0.0,2349.0
2023-01-17 22:00:00+01:00,0.0,3151.0,198.0,0.0,2245.0
2023-01-17 23:00:00+01:00,0.0,2680.0,189.0,0.0,2096.0
2023-01-18 00:00:00+01:00,0.0,2589.0,196.0,0.0,2020.0
2023-01-18 01:00:00+01:00,0.0,2435.0,194.0,0.0,1845.0
2023-01-18 02:00:00+01:00,0.0,2426.0,197.0,0.0,1703.0
2023-01-18 03:00:00+01:00,0.0,2454.0,194.0,0.0,1600.0
2023-01-18 04:00:00+01:00,0.0,2840.0,193.0,0.0,1518.0
2023-01-18 05:00:00+01:00,0.0,3767.0,194.0,0.0,1451.0
2023-01-18 06:00:00+01:00,0.0,4952.0,202.0,0.0,1390.0
2023-01-18 07:00:00+01:00,0.0,5616.0,204.0,0.0,1383.0
2023-01-18 08:00:00+01:00,0.0,5828.0,213.0,0.0,1385.0
2023-01-18 09:00:00+01:00,0.0,5878.0,211.0,0.0,1341.0
2023-01-18 10:00:00+01:00,0.0,5889.0,222.0,0.0,1290.0
2023-01-18 11:00:00+01:00,0.0,5904.0,219.0,0.0,1282.0
2023-01-18 12:00:00+01:00,0.0,5925.0,197.0,0.0,1278.0
2023-01-18 13:00:00+01:00,0.0,5912.0,179.0,0.0,1280.0
2023-01-18 14:00:00+01:00,0.0,5938.0,154.0,0.0,1300.0
2023-01-18 15:00:00+01:00,0.0,5981.0,147.0,0.0,1446.0
2023-01-18 16:00:00+01:00,0.0,5995.0,147.0,0.0,1545.0
2023-01-18 17:00:00+01:00,0.0,5987.0,147.0,0.0,1686.0
2023-01-18 18:00:00+01:00,0.0,5880.0,144.0,0.0,1766.0
2023-01-18 19:00:00+01:00,0.0,5763.0,144.0,0.0,1825.0
2023-01-18 20:00:00+01:00,0.0,5758.0,144.0,0.0,1761.0
2023-01-18 21:00:00+01:00,0.0,5618.0,143.0,0.0,1662.0
2023-01-18 22:00:00+01:00,0.0,5441.0,143.0,0.0,1571.0
2023-01-18 23:00:00+01:00,0.0,5113.0,142.0,0.0,1370.0
2023-01-19 00:00:00+01:00,0.0,4672.0,144.0,0.0,1176.0
2023-01-19 01:00:00+01:00,0.0,4646.0,146.0,0.0,1058.0
2023-01-19 02:00:00+01:00,0.0,4647.0,145.0,0.0,880.0
2023-01-19 03:00:00+01:00,0.0,4650.0,145.0,0.0,752.0
2023-01-19 04:00:00+01:00,0.0,4989.0,145.0,0.0,509.0
2023-01-19 05:00:00+01:00,0.0,5480.0,147.0,0.0,423.0
2023-01-19 06:00:00+01:00,0.0,5803.0,149.0,0.0,349.0
2023-01-19 07:00:00+01:00,0.0,5978.0,167.0,0.0,251.0
2023-01-19 08:00:00+01:00,0.0,5989.0,168.0,0.0,205.0
2023-01-19 09:00:00+01:00,0.0,6007.0,181.0,0.0,194.0
2023-01-19 10:00:00+01:00,0.0,6062.0,196.0,0.0,178.0
2023-01-19 11:00:00+01:00,0.0,6064.0,164.0,1.0,179.0
2023-01-19 12:00:00+01:00,0.0,6065.0,153.0,1.0,145.0
2023-01-19 13:00:00+01:00,0.0,6014.0,153.0,0.0,171.0
2023-01-19 14:00:00+01:00,0.0,6038.0,154.0,0.0,197.0
2023-01-19 15:00:00+01:00,0.0,6105.0,160.0,0.0,219.0
2023-01-19 16:00:00+01:00,0.0,6113.0,157.0,0.0,234.0
2023-01-19 17:00:00+01:00,0.0,6115.0,161.0,0.0,267.0
2023-01-19 18:00:00+01:00,0.0,6021.0,154.0,0.0,310.0
2023-01-19 19:00:00+01:00,0.0,5950.0,154.0,0.0,385.0
2023-01-19 20:00:00+01:00,0.0,5807.0,153.0,0.0,458.0
2023-01-19 21:00:00+01:00,0.0,5718.0,150.0,0.0,496.0
2023-01-19 22:00:00+01:00,0.0,5491.0,150.0,0.0,502.0
2023-01-19 23:00:00+01:00,0.0,5301.0,149.0,0.0,508.0
2023-01-20 00:00:00+01:00,0.0,5304.0,149.0,0.0,542.0
2023-01-20 01:00:00+01:00,0.0,5167.0,165.0,0.0,583.0
2023-01-20 02:00:00+01:00,0.0,5173.0,194.0,0.0,624.0
2023-01-20 03:00:00+01:00,0.0,5164.0,188.0,0.0,666.0
2023-01-20 04:00:00+01:00,0.0,5172.0,163.0,0.0,845.0
2023-01-20 05:00:00+01:00,0.0,5510.0,152.0,0.0,962.0
2023-01-20 06:00:00+01:00,0.0,5838.0,165.0,0.0,1051.0
2023-01-20 07:00:00+01:00,0.0,5880.0,162.0,0.0,1178.0
2023-01-20 08:00:00+01:00,0.0,5894.0,162.0,0.0,1308.0
2023-01-20 09:00:00+01:00,0.0,5870.0,161.0,0.0,1447.0
2023-01-20 10:00:00+01:00,0.0,5811.0,160.0,0.0,1613.0
2023-01-20 11:00:00+01:00,0.0,5689.0,158.0,1.0,1752.0
2023-01-20 12:00:00+01:00,0.0,5642.0,156.0,1.0,1940.0
2023-01-20 13:00:00+01:00,0.0,5531.0,156.0,1.0,2011.0
2023-01-20 14:00:00+01:00,0.0,5521.0,158.0,0.0,1962.0
2023-01-20 15:00:00+01:00,0.0,5568.0,160.0,0.0,1925.0
2023-01-20 16:00:00+01:00,0.0,5518.0,160.0,0.0,1963.0
2023-01-20 17:00:00+01:00,0.0,5455.0,157.0,0.0,1909.0
2023-01-20 18:00:00+01:00,0.0,5391.0,155.0,0.0,1869.0
2023-01-20 19:00:00+01:00,0.0,5266.0,154.0,0.0,1925.0
2023-01-20 20:00:00+01:00,0.0,5092.0,153.0,0.0,1979.0
2023-01-20 21:00:00+01:00,0.0,5011.0,153.0,0.0,1960.0
2023-01-20 22:00:00+01:00,0.0,4888.0,152.0,0.0,1955.0
2023-01-20 23:00:00+01:00,0.0,4594.0,151.0,0.0,2106.0
2023-01-21 00:00:00+01:00,0.0,4201.0,151.0,0.0,2247.0
2023-01-21 01:00:00+01:00,0.0,4063.0,148.0,0.0,2234.0
2023-01-21 02:00:00+01:00,0.0,3994.0,149.0,0.0,2172.0
2023-01-21 03:00:00+01:00,0.0,4052.0,150.0,0.0,2085.0
2023-01-21 04:00:00+01:00,0.0,4119.0,150.0,0.0,2063.0
2023-01-21 05:00:00+01:00,0.0,4439.0,150.0,0.0,2034.0
2023-01-21 06:00:00+01:00,0.0,5000.0,151.0,0.0,1934.0
2023-01-21 07:00:00+01:00,0.0,5373.0,154.0,0.0,1880.0
2023-01-21 08:00:00+01:00,0.0,5537.0,155.0,0.0,1686.0
2023-01-21 09:00:00+01:00,0.0,5737.0,155.0,0.0,1401.0
2023-01-21 10:00:00+01:00,0.0,5822.0,154.0,1.0,1214.0
2023-01-21 11:00:00+01:00,0.0,5845.0,154.0,1.0,1119.0
2023-01-21 12:00:00+01:00,0.0,5883.0,152.0,1.0,981.0
2023-01-21 13:00:00+01:00,0.0,5881.0,150.0,1.0,878.0
2023-01-21 14:00:00+01:00,0.0,5893.0,153.0,0.0,824.0
2023-01-21 15:00:00+01:00,0.0,5890.0,155.0,0.0,914.0
2023-01-21 16:00:00+01:00,0.0,5868.0,156.0,0.0,1042.0
2023-01-21 17:00:00+01:00,0.0,5854.0,156.0,0.0,1200.0
2023-01-21 18:00:00+01:00,0.0,5715.0,155.0,0.0,1401.0
2023-01-21 19:00:00+01:00,0.0,5510.0,153.0,0.0,1682.0
2023-01-21 20:00:00+01:00,0.0,5146.0,152.0,0.0,1852.0
2023-01-21 21:00:00+01:00,0.0,4743.0,150.0,0.0,1940.0
2023-01-21 22:00:00+01:00,0.0,4583.0,151.0,0.0,1933.0
2023-01-21 23:00:00+01:00,0.0,4445.0,152.0,0.0,1873.0
2023-01-22 00:00:00+01:00,0.0,4280.0,152.0,0.0,1693.0
2023-01-22 01:00:00+01:00,0.0,4219.0,171.0,0.0,1621.0
2023-01-22 02:00:00+01:00,0.0,4176.0,189.0,0.0,1641.0
2023-01-22 03:00:00+01:00,0.0,4169.0,200.0,0.0,1620.0
2023-01-22 04:00:00+01:00,0.0,4291.0,192.0,0.0,1637.0
2023-01-22 05:00:00+01:00,0.0,4406.0,184.0,0.0,1686.0
2023-01-22 06:00:00+01:00,0.0,4731.0,182.0,0.0,1674.0
2023-01-22 07:00:00+01:00,0.0,4949.0,181.0,0.0,1680.0
2023-01-22 08:00:00+01:00,0.0,5095.0,179.0,0.0,1788.0
2023-01-22 09:00:00+01:00,0.0,5200.0,185.0,0.0,2045.0
2023-01-22 10:00:00+01:00,0.0,5204.0,182.0,1.0,2212.0
2023-01-22 11:00:00+01:00,0.0,5198.0,159.0,1.0,2267.0
2023-01-22 12:00:00+01:00,0.0,5072.0,155.0,1.0,2361.0
2023-01-22 13:00:00+01:00,0.0,4990.0,155.0,1.0,2677.0
2023-01-22 14:00:00+01:00,0.0,4815.0,157.0,0.0,3125.0
2023-01-22 15:00:00+01:00,0.0,4670.0,158.0,0.0,3439.0
2023-01-22 16:00:00+01:00,0.0,4523.0,157.0,0.0,3635.0
2023-01-22 17:00:00+01:00,0.0,4419.0,159.0,0.0,3788.0
2023-01-22 18:00:00+01:00,0.0,4106.0,159.0,0.0,3860.0
2023-01-22 19:00:00+01:00,0.0,3872.0,157.0,0.0,4043.0
2023-01-22 20:00:00+01:00,0.0,3698.0,172.0,0.0,4024.0
2023-01-22 21:00:00+01:00,0.0,3588.0,182.0,0.0,4112.0
2023-01-22 22:00:00+01:00,0.0,3271.0,185.0,0.0,3984.0
2023-01-22 23:00:00+01:00,0.0,3061.0,181.0,0.0,3815.0
2023-01-23 00:00:00+01:00,0.0,3125.0,183.0,0.0,3560.0
2023-01-23 01:00:00+01:00,0.0,3147.0,178.0,0.0,3302.0
2023-01-23 02:00:00+01:00,0.0,3187.0,184.0,0.0,3130.0
2023-01-23 03:00:00+01:00,0.0,3241.0,194.0,0.0,2874.0
2023-01-23 04:00:00+01:00,0.0,3432.0,203.0,0.0,2618.0
2023-01-23 05:00:00+01:00,0.0,4044.0,206.0,0.0,2336.0
2023-01-23 06:00:00+01:00,0.0,4565.0,217.0,0.0,2105.0
2023-01-23 07:00:00+01:00,0.0,4911.0,226.0,0.0,2017.0
2023-01-23 08:00:00+01:00,0.0,5075.0,226.0,0.0,1929.0
2023-01-23 09:00:00+01:00,0.0,5127.0,228.0,0.0,1803.0
2023-01-23 10:00:00+01:00,0.0,5140.0,235.0,0.0,1847.0
2023-01-23 11:00:00+01:00,0.0,5107.0,237.0,1.0,1870.0
2023-01-23 12:00:00+01:00,0.0,4862.0,229.0,1.0,1941.0
2023-01-23 13:00:00+01:00,0.0,4818.0,209.0,0.0,2070.0
2023-01-23 14:00:00+01:00,0.0,4809.0,211.0,0.0,2054.0
2023-01-23 15:00:00+01:00,0.0,4640.0,215.0,0.0,2237.0
2023-01-23 16:00:00+01:00,0.0,4553.0,225.0,0.0,2383.0
2023-01-23 17:00:00+01:00,0.0,4377.0,223.0,0.0,2539.0
2023-01-23 18:00:00+01:00,0.0,4083.0,215.0,0.0,2704.0
2023-01-23 19:00:00+01:00,0.0,3978.0,202.0,0.0,2990.0
2023-01-23 20:00:00+01:00,0.0,3929.0,207.0,0.0,3269.0
2023-01-23 21:00:00+01:00,0.0,3808.0,208.0,0.0,3541.0
2023-01-23 22:00:00+01:00,0.0,3367.0,208.0,0.0,3671.0
2023-01-23 23:00:00+01:00,0.0,2843.0,204.0,0.0,3737.0
2023-01-24 00:00:00+01:00,0.0,2615.0,209.0,0.0,3816.0
2023-01-24 01:00:00+01:00,0.0,2522.0,210.0,0.0,3760.0
2023-01-24 02:00:00+01:00,0.0,2502.0,201.0,0.0,3742.0
2023-01-24 03:00:00+01:00,0.0,2600.0,183.0,0.0,3742.0
2023-01-24 04:00:00+01:00,0.0,2796.0,186.0,0.0,3718.0
2023-01-24 05:00:00+01:00,0.0,3273.0,178.0,0.0,3651.0
2023-01-24 06:00:00+01:00,0.0,4178.0,189.0,0.0,3526.0
2023-01-24 07:00:00+01:00,0.0,4522.0,202.0,0.0,3312.0
2023-01-24 08:00:00+01:00,0.0,4565.0,216.0,0.0,3182.0
2023-01-24 09:00:00+01:00,0.0,4665.0,227.0,0.0,2908.0
2023-01-24 10:00:00+01:00,0.0,4711.0,228.0,0.0,2573.0
2023-01-24 11:00:00+01:00,0.0,4718.0,230.0,1.0,2294.0
2023-01-24 12:00:00+01:00,0.0,4650.0,218.0,1.0,1948.0
2023-01-24 13:00:00+01:00,0.0,4644.0,187.0,0.0,1797.0
2023-01-24 14:00:00+01:00,0.0,4509.0,209.0,0.0,1646.0
2023-01-24 15:00:00+01:00,0.0,4358.0,204.0,0.0,1870.0
2023-01-24 16:00:00+01:00,0.0,4248.0,206.0,0.0,2289.0
2023-01-24 17:00:00+01:00,0.0,3972.0,203.0,0.0,2844.0
2023-01-24 18:00:00+01:00,0.0,3613.0,195.0,0.0,3427.0
2023-01-24 19:00:00+01:00,0.0,3376.0,196.0,0.0,3964.0
2023-01-24 20:00:00+01:00,0.0,3208.0,195.0,0.0,4327.0
2023-01-24 21:00:00+01:00,0.0,2750.0,191.0,0.0,4513.0
2023-01-24 22:00:00+01:00,0.0,2436.0,189.0,0.0,4572.0
2023-01-24 23:00:00+01:00,0.0,1880.0,188.0,0.0,4698.0
2023-01-25 00:00:00+01:00,0.0,1628.0,167.0,0.0,4725.0
2023-01-25 01:00:00+01:00,0.0,1232.0,171.0,0.0,4782.0
2023-01-25 02:00:00+01:00,0.0,1220.0,170.0,0.0,4786.0
2023-01-25 03:00:00+01:00,0.0,1216.0,183.0,0.0,4741.0
2023-01-25 04:00:00+01:00,0.0,1275.0,178.0,0.0,4756.0
2023-01-25 05:00:00+01:00,0.0,1966.0,181.0,0.0,4744.0
2023-01-25 06:00:00+01:00,0.0,2130.0,186.0,0.0,4712.0
2023-01-25 07:00:00+01:00,0.0,2290.0,197.0,0.0,4718.0
2023-01-25 08:00:00+01:00,0.0,2420.0,201.0,0.0,4669.0
2023-01-25 09:00:00+01:00,0.0,2381.0,202.0,0.0,4679.0
2023-01-25 10:00:00+01:00,0.0,2396.0,201.0,0.0,4569.0
2023-01-25 11:00:00+01:00,0.0,2466.0,200.0,1.0,4478.0
2023-01-25 12:00:00+01:00,0.0,2623.0,201.0,1.0,4412.0
2023-01-25 13:00:00+01:00,0.0,2662.0,200.0,1.0,4216.0
2023-01-25 14:00:00+01:00,0.0,2826.0,195.0,0.0,4154.0
2023-01-25 15:00:00+01:00,0.0,3081.0,200.0,0.0,4012.0
2023-01-25 16:00:00+01:00,0.0,3177.0,198.0,0.0,4027.0
2023-01-25 17:00:00+01:00,0.0,3255.0,200.0,0.0,3915.0
2023-01-25 18:00:00+01:00,0.0,3298.0,205.0,0.0,3825.0
2023-01-25 19:00:00+01:00,0.0,3286.0,204.0,0.0,3825.0
2023-01-25 20:00:00+01:00,0.0,3272.0,192.0,0.0,3736.0
2023-01-25 21:00:00+01:00,0.0,3166.0,187.0,0.0,3640.0
2023-01-25 22:00:00+01:00,0.0,2975.0,186.0,0.0,3537.0
2023-01-25 23:00:00+01:00,0.0,2786.0,185.0,0.0,3556.0
2023-01-26 00:00:00+01:00,0.0,2935.0,191.0,0.0,3531.0
2023-01-26 01:00:00+01:00,0.0,2729.0,191.0,0.0,3615.0
2023-01-26 02:00:00+01:00,0.0,2730.0,189.0,0.0,3578.0
2023-01-26 03:00:00+01:00,0.0,2718.0,190.0,0.0,3744.0
2023-01-26 04:00:00+01:00,0.0,2750.0,192.0,0.0,3828.0
2023-01-26 05:00:00+01:00,0.0,3315.0,189.0,0.0,3822.0
2023-01-26 06:00:00+01:00,0.0,3881.0,207.0,0.0,3908.0
2023-01-26 07:00:00+01:00,0.0,4245.0,219.0,0.0,3910.0
2023-01-26 08:00:00+01:00,0.0,4368.0,226.0,0.0,3809.0
2023-01-26 09:00:00+01:00,0.0,4456.0,223.0,0.0,3744.0
2023-01-26 10:00:00+01:00,0.0,4645.0,231.0,1.0,3685.0
2023-01-26 11:00:00+01:00,0.0,4640.0,229.0,1.0,3614.0
2023-01-26 12:00:00+01:00,0.0,4630.0,218.0,2.0,3526.0
2023-01-26 13:00:00+01:00,0.0,4654.0,211.0,1.0,3407.0
2023-01-26 14:00:00+01:00,0.0,4890.0,229.0,0.0,3290.0
2023-01-26 15:00:00+01:00,0.0,5069.0,227.0,0.0,3230.0
2023-01-26 16:00:00+01:00,0.0,5085.0,229.0,0.0,3110.0
2023-01-26 17:00:00+01:00,0.0,5129.0,222.0,0.0,3116.0
2023-01-26 18:00:00+01:00,0.0,5097.0,209.0,0.0,3175.0
2023-01-26 19:00:00+01:00,0.0,5101.0,213.0,0.0,3273.0
2023-01-26 20:00:00+01:00,0.0,5065.0,207.0,0.0,3139.0
2023-01-26 21:00:00+01:00,0.0,5104.0,207.0,0.0,2898.0
2023-01-26 22:00:00+01:00,0.0,4956.0,194.0,0.0,2875.0
2023-01-26 23:00:00+01:00,0.0,4795.0,193.0,0.0,2762.0
2023-01-27 00:00:00+01:00,0.0,4659.0,180.0,0.0,2654.0
2023-01-27 01:00:00+01:00,0.0,4592.0,178.0,0.0,2580.0
2023-01-27 02:00:00+01:00,0.0,4609.0,189.0,0.0,2361.0
2023-01-27 03:00:00+01:00,0.0,4576.0,177.0,0.0,2177.0
2023-01-27 04:00:00+01:00,0.0,4558.0,174.0,0.0,2018.0
2023-01-27 05:00:00+01:00,0.0,4706.0,183.0,0.0,2059.0
2023-01-27 06:00:00+01:00,0.0,4868.0,179.0,0.0,2275.0
2023-01-27 07:00:00+01:00,0.0,4952.0,174.0,0.0,2412.0
2023-01-27 08:00:00+01:00,0.0,4928.0,185.0,0.0,2585.0
2023-01-27 09:00:00+01:00,0.0,4828.0,182.0,0.0,2623.0
2023-01-27 10:00:00+01:00,0.0,4794.0,159.0,1.0,2630.0
2023-01-27 11:00:00+01:00,0.0,4760.0,166.0,1.0,2660.0
2023-01-27 12:00:00+01:00,0.0,4653.0,164.0,1.0,2656.0
2023-01-27 13:00:00+01:00,0.0,4623.0,162.0,1.0,2659.0
2023-01-27 14:00:00+01:00,0.0,4443.0,161.0,0.0,2848.0
2023-01-27 15:00:00+01:00,0.0,4203.0,163.0,0.0,2951.0
2023-01-27 16:00:00+01:00,0.0,4069.0,172.0,0.0,3140.0
2023-01-27 17:00:00+01:00,0.0,3954.0,183.0,0.0,3272.0
2023-01-27 18:00:00+01:00,0.0,3829.0,176.0,0.0,3410.0
2023-01-27 19:00:00+01:00,0.0,3793.0,181.0,0.0,3458.0
2023-01-27 20:00:00+01:00,0.0,3738.0,171.0,0.0,3537.0
2023-01-27 21:00:00+01:00,0.0,3642.0,169.0,0.0,3680.0
2023-01-27 22:00:00+01:00,0.0,3379.0,165.0,0.0,3870.0
2023-01-27 23:00:00+01:00,0.0,3079.0,167.0,0.0,3883.0
2023-01-28 00:00:00+01:00,0.0,1839.0,163.0,0.0,4027.0
2023-01-28 01:00:00+01:00,0.0,1508.0,173.0,0.0,3983.0
2023-01-28 02:00:00+01:00,0.0,1483.0,172.0,0.0,3970.0
2023-01-28 03:00:00+01:00,0.0,1444.0,167.0,0.0,3890.0
2023-01-28 04:00:00+01:00,0.0,1432.0,162.0,0.0,3839.0
2023-01-28 05:00:00+01:00,0.0,1720.0,166.0,0.0,3975.0
2023-01-28 06:00:00+01:00,0.0,2031.0,173.0,0.0,4006.0
2023-01-28 07:00:00+01:00,0.0,2111.0,173.0,0.0,4148.0
2023-01-28 08:00:00+01:00,0.0,2174.0,172.0,0.0,4098.0
2023-01-28 09:00:00+01:00,0.0,2251.0,167.0,0.0,4057.0
2023-01-28 10:00:00+01:00,0.0,2398.0,173.0,1.0,4145.0
2023-01-28 11:00:00+01:00,0.0,2440.0,173.0,1.0,4240.0
2023-01-28 12:00:00+01:00,0.0,2461.0,167.0,2.0,4195.0
2023-01-28 13:00:00+01:00,0.0,2494.0,168.0,1.0,4203.0
2023-01-28 14:00:00+01:00,0.0,2460.0,170.0,1.0,4266.0
2023-01-28 15:00:00+01:00,0.0,2567.0,175.0,0.0,4401.0
2023-01-28 16:00:00+01:00,0.0,2727.0,179.0,0.0,4493.0
2023-01-28 17:00:00+01:00,0.0,2696.0,181.0,0.0,4498.0
2023-01-28 18:00:00+01:00,0.0,2608.0,168.0,0.0,4471.0
2023-01-28 19:00:00+01:00,0.0,2484.0,167.0,0.0,4461.0
2023-01-28 20:00:00+01:00,0.0,2279.0,173.0,0.0,4522.0
2023-01-28 21:00:00+01:00,0.0,2259.0,168.0,0.0,4387.0
2023-01-28 22:00:00+01:00,0.0,2132.0,176.0,0.0,4271.0
2023-01-28 23:00:00+01:00,0.0,2001.0,175.0,0.0,4072.0
2023-01-29 00:00:00+01:00,0.0,1761.0,166.0,0.0,3877.0
2023-01-29 01:00:00+01:00,0.0,1585.0,170.0,0.0,3805.0
2023-01-29 02:00:00+01:00,0.0,1567.0,168.0,0.0,3666.0
2023-01-29 03:00:00+01:00,0.0,1556.0,174.0,0.0,3567.0
2023-01-29 04:00:00+01:00,0.0,1544.0,174.0,0.0,3516.0
2023-01-29 05:00:00+01:00,0.0,2013.0,172.0,0.0,3356.0
2023-01-29 06:00:00+01:00,0.0,2134.0,186.0,0.0,3306.0
2023-01-29 07:00:00+01:00,0.0,2198.0,190.0,0.0,3334.0
2023-01-29 08:00:00+01:00,0.0,2259.0,197.0,0.0,3322.0
2023-01-29 09:00:00+01:00,0.0,2365.0,200.0,0.0,3272.0
2023-01-29 10:00:00+01:00,0.0,2734.0,196.0,0.0,3322.0
2023-01-29 11:00:00+01:00,0.0,2935.0,193.0,1.0,3382.0
2023-01-29 12:00:00+01:00,0.0,2993.0,193.0,1.0,3416.0
2023-01-29 13:00:00+01:00,0.0,3056.0,185.0,0.0,3379.0
2023-01-29 14:00:00+01:00,0.0,3094.0,184.0,0.0,3504.0
2023-01-29 15:00:00+01:00,0.0,3178.0,189.0,0.0,3542.0
2023-01-29 16:00:00+01:00,0.0,3286.0,187.0,0.0,3643.0
2023-01-29 17:00:00+01:00,0.0,3234.0,187.0,0.0,3754.0
2023-01-29 18:00:00+01:00,0.0,3097.0,180.0,0.0,3820.0
2023-01-29 19:00:00+01:00,0.0,2643.0,179.0,0.0,3853.0
2023-01-29 20:00:00+01:00,0.0,2333.0,171.0,0.0,3891.0
2023-01-29 21:00:00+01:00,0.0,2257.0,164.0,0.0,3974.0
2023-01-29 22:00:00+01:00,0.0,2086.0,164.0,0.0,3950.0
2023-01-29 23:00:00+01:00,0.0,1880.0,161.0,0.0,3876.0
2023-01-30 00:00:00+01:00,0.0,1407.0,149.0,0.0,3806.0
2023-01-30 01:00:00+01:00,0.0,1216.0,142.0,0.0,3580.0
2023-01-30 02:00:00+01:00,0.0,1214.0,149.0,0.0,3351.0
2023-01-30 03:00:00+01:00,0.0,1170.0,151.0,0.0,3324.0
2023-01-30 04:00:00+01:00,0.0,1256.0,155.0,0.0,3309.0
2023-01-30 05:00:00+01:00,0.0,1896.0,167.0,0.0,3386.0
2023-01-30 06:00:00+01:00,0.0,3146.0,167.0,0.0,3358.0
2023-01-30 07:00:00+01:00,0.0,3870.0,171.0,0.0,3307.0
2023-01-30 08:00:00+01:00,0.0,4187.0,174.0,0.0,3344.0
2023-01-30 09:00:00+01:00,0.0,4322.0,178.0,0.0,3421.0
2023-01-30 10:00:00+01:00,0.0,4176.0,171.0,1.0,3752.0
2023-01-30 11:00:00+01:00,0.0,4019.0,141.0,1.0,3994.0
2023-01-30 12:00:00+01:00,0.0,3571.0,115.0,1.0,4134.0
2023-01-30 13:00:00+01:00,0.0,3512.0,104.0,1.0,4285.0
2023-01-30 14:00:00+01:00,0.0,3536.0,104.0,0.0,4421.0
2023-01-30 15:00:00+01:00,0.0,3595.0,105.0,0.0,4532.0
2023-01-30 16:00:00+01:00,0.0,3541.0,105.0,0.0,4743.0
2023-01-30 17:00:00+01:00,0.0,3464.0,105.0,0.0,4803.0
2023-01-30 18:00:00+01:00,0.0,3077.0,105.0,0.0,4819.0
2023-01-30 19:00:00+01:00,0.0,2864.0,131.0,0.0,4799.0
2023-01-30 20:00:00+01:00,0.0,2558.0,192.0,0.0,4789.0
2023-01-30 21:00:00+01:00,0.0,2384.0,173.0,0.0,4669.0
