,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2020-07-01,8122.0,89084.0,152.0,0.0,8654.0,15294.0,4620.0,134142.0,51396.0,0.0,637554.0,40523.0,3911.0,80925.0
2020-07-02,8185.0,92956.0,219.0,0.0,3273.0,14446.0,2913.0,130156.0,50258.0,0.0,656189.0,37509.0,3888.0,81592.0
2020-07-03,8177.0,84813.0,236.0,0.0,4154.0,13417.0,3545.0,129516.0,48771.0,0.0,694768.0,51609.0,3909.0,72776.0
2020-07-04,8160.0,42542.0,228.0,0.0,3581.0,2176.0,12223.0,111809.0,31915.0,0.0,618247.0,56337.0,3881.0,146267.0
2020-07-05,7857.0,26922.0,105.0,0.0,3275.0,3529.0,20726.0,93628.0,29343.0,0.0,529380.0,53240.0,3413.0,167769.0
2020-07-06,7814.0,65183.0,78.0,0.0,3288.0,10240.0,8168.0,109550.0,44472.0,0.0,656937.0,57959.0,3405.0,114677.0
2020-07-07,7852.0,79387.0,15.0,10.0,6507.0,9506.0,4332.0,112774.0,43293.0,0.0,707764.0,63513.0,3484.0,45724.0
2020-07-08,8068.0,80488.0,52.0,0.0,7709.0,13779.0,2303.0,112085.0,46786.0,0.0,706310.0,60552.0,3487.0,54737.0
2020-07-09,8322.0,82510.0,48.0,0.0,5723.0,15390.0,469.0,113622.0,51450.0,0.0,702285.0,60492.0,3470.0,59235.0
2020-07-10,8217.0,84821.0,36.0,10.0,3321.0,7422.0,3539.0,104856.0,43258.0,0.0,703949.0,45123.0,4512.0,75828.0
2020-07-11,8212.0,85831.0,37.0,3.0,3245.0,3861.0,9656.0,97727.0,41703.0,0.0,684840.0,61682.0,5739.0,57681.0
2020-07-12,8239.0,66316.0,43.0,1.0,3299.0,863.0,14455.0,91779.0,38102.0,0.0,647422.0,59952.0,5839.0,69938.0
2020-07-13,8240.0,84647.0,39.0,11.0,3300.0,12286.0,3995.0,102269.0,45556.0,0.0,719524.0,61365.0,5488.0,53338.0
2020-07-14,8268.0,83422.0,140.0,76.0,3250.0,8578.0,3240.0,96892.0,42674.0,0.0,738809.0,51850.0,5456.0,47902.0
2020-07-15,8260.0,92474.0,5593.0,139.0,3289.0,13318.0,4192.0,98925.0,49694.0,0.0,766280.0,36927.0,5249.0,42841.0
2020-07-16,8237.0,97080.0,11448.0,0.0,3360.0,14187.0,3833.0,97122.0,48982.0,0.0,776185.0,36307.0,5119.0,44473.0
2020-07-17,8280.0,95173.0,892.0,21.0,3357.0,13395.0,2566.0,98122.0,40892.0,0.0,785805.0,47023.0,5182.0,42846.0
2020-07-18,8258.0,87382.0,36.0,43.0,3288.0,4841.0,10275.0,81026.0,31512.0,0.0,764370.0,61040.0,5231.0,30133.0
2020-07-19,8249.0,81087.0,0.0,90.0,3263.0,1561.0,13267.0,73179.0,24597.0,0.0,757479.0,62179.0,5708.0,28547.0
2020-07-20,8247.0,85909.0,6.0,117.0,3285.0,12672.0,3574.0,88602.0,29720.0,0.0,791820.0,59627.0,5637.0,67425.0
2020-07-21,8287.0,80826.0,11629.0,129.0,3282.0,11899.0,3136.0,87975.0,29145.0,0.0,790545.0,58449.0,5677.0,74929.0
2020-07-22,8311.0,83334.0,21861.0,0.0,3272.0,13280.0,4656.0,94273.0,30266.0,0.0,788614.0,51476.0,5749.0,55652.0
2020-07-23,8269.0,90755.0,26446.0,0.0,3285.0,11599.0,2984.0,96805.0,33488.0,0.0,782613.0,52499.0,5876.0,30169.0
2020-07-24,8277.0,81338.0,17914.0,0.0,3260.0,8006.0,5877.0,101325.0,38715.0,0.0,800910.0,57975.0,5904.0,48553.0
2020-07-25,8304.0,80868.0,2574.0,61.0,3302.0,961.0,9577.0,86899.0,28507.0,0.0,755698.0,52784.0,5756.0,71362.0
2020-07-26,8295.0,47713.0,0.0,202.0,6695.0,4263.0,16869.0,75652.0,28950.0,0.0,706836.0,50186.0,5702.0,75909.0
2020-07-27,8329.0,82232.0,7108.0,155.0,4941.0,12619.0,2566.0,85744.0,36718.0,0.0,730236.0,59310.0,5568.0,106436.0
2020-07-28,8240.0,89118.0,7162.0,171.0,3701.0,9005.0,6581.0,85759.0,30842.0,0.0,746401.0,43066.0,5394.0,91962.0
2020-07-29,8159.0,91537.0,1401.0,8.0,6774.0,14282.0,3361.0,89978.0,42164.0,0.0,768842.0,60397.0,5424.0,29565.0
2020-07-30,7994.0,81325.0,12391.0,146.0,5582.0,12109.0,1970.0,89605.0,45281.0,0.0,763040.0,59933.0,5421.0,40628.0
2020-07-31,7894.0,77853.0,15362.0,0.0,5276.0,14333.0,3725.0,92209.0,43869.0,0.0,747165.0,56019.0,5664.0,69888.0
2020-08-01,7825.0,74217.0,7983.0,0.0,3512.0,7259.0,8430.0,90240.0,35235.0,0.0,720330.0,47697.0,5982.0,53632.0
2020-08-02,7790.0,63973.0,1344.0,61.0,3350.0,2419.0,16384.0,82271.0,31903.0,0.0,725622.0,45133.0,5789.0,67269.0
2020-08-03,7841.0,75255.0,29.0,41.0,3282.0,10685.0,5701.0,89020.0,38527.0,0.0,751071.0,46389.0,5465.0,70459.0
2020-08-04,7595.0,74787.0,0.0,83.0,3208.0,11678.0,6481.0,93952.0,34701.0,0.0,748820.0,59581.0,5428.0,47894.0
2020-08-05,7593.0,61247.0,0.0,89.0,3387.0,9555.0,9603.0,90524.0,35710.0,0.0,748534.0,62175.0,5405.0,35054.0
2020-08-06,7857.0,65121.0,0.0,157.0,3748.0,11140.0,9050.0,91313.0,36370.0,0.0,738649.0,61277.0,5473.0,26504.0
2020-08-07,7139.0,72163.0,5473.0,183.0,3247.0,13832.0,7354.0,91475.0,34582.0,0.0,748319.0,58915.0,4423.0,36307.0
2020-08-08,6966.0,74141.0,3918.0,0.0,3231.0,5218.0,7427.0,90091.0,34085.0,0.0,740606.0,57269.0,4472.0,29196.0
2020-08-09,7026.0,75971.0,269.0,0.0,3291.0,2213.0,15214.0,83631.0,24316.0,0.0,755714.0,51235.0,4129.0,39795.0
2020-08-10,7047.0,73964.0,5522.0,46.0,3247.0,15083.0,4031.0,88323.0,36806.0,0.0,756209.0,47345.0,3921.0,36950.0
2020-08-11,7574.0,83481.0,291.0,0.0,3232.0,15411.0,5577.0,86733.0,29594.0,0.0,780375.0,50757.0,3915.0,25098.0
2020-08-12,7611.0,92483.0,348.0,0.0,3225.0,14099.0,8361.0,81323.0,29821.0,0.0,774627.0,40974.0,4279.0,40839.0
2020-08-13,7582.0,77571.0,301.0,0.0,3237.0,13251.0,8869.0,78282.0,29267.0,0.0,786561.0,36618.0,4377.0,41706.0
2020-08-14,7586.0,89591.0,347.0,0.0,3254.0,15024.0,6744.0,82660.0,31078.0,0.0,783868.0,48971.0,4321.0,33978.0
2020-08-15,7600.0,92890.0,332.0,0.0,3294.0,5987.0,10097.0,71673.0,19220.0,0.0,710429.0,52002.0,4509.0,20324.0
2020-08-16,7452.0,90166.0,333.0,0.0,3331.0,4797.0,22187.0,64210.0,16800.0,0.0,721134.0,42541.0,4471.0,39124.0
2020-08-17,6977.0,92100.0,311.0,0.0,3279.0,15149.0,8179.0,78831.0,28682.0,0.0,740331.0,39930.0,4386.0,50148.0
2020-08-18,7434.0,94013.0,288.0,0.0,3255.0,12435.0,6655.0,82444.0,26888.0,0.0,759697.0,44814.0,4353.0,31949.0
2020-08-19,7566.0,94085.0,281.0,0.0,3276.0,7384.0,8898.0,79724.0,25575.0,0.0,768307.0,48927.0,4282.0,68414.0
2020-08-20,7625.0,93267.0,321.0,0.0,3510.0,4485.0,12034.0,79436.0,31517.0,0.0,767777.0,50968.0,4346.0,71440.0
2020-08-21,7628.0,87342.0,319.0,0.0,3390.0,5157.0,10879.0,79547.0,20950.0,0.0,762217.0,42244.0,4354.0,136061.0
2020-08-22,7578.0,57022.0,381.0,0.0,4300.0,5885.0,20363.0,67227.0,18325.0,0.0,702544.0,43895.0,4466.0,136390.0
2020-08-23,7620.0,45275.0,379.0,0.0,3663.0,1102.0,22187.0,62662.0,15446.0,0.0,669380.0,45681.0,4355.0,104227.0
2020-08-24,7621.0,87866.0,318.0,0.0,3907.0,13307.0,5811.0,69306.0,24780.0,0.0,741684.0,49754.0,4407.0,49697.0
2020-08-25,7634.0,94853.0,383.0,0.0,3374.0,5392.0,9260.0,63543.0,19201.0,0.0,708159.0,47921.0,4510.0,147614.0
2020-08-26,7607.0,84734.0,341.0,0.0,4698.0,10622.0,11201.0,61103.0,23005.0,0.0,705662.0,45397.0,4691.0,165564.0
2020-08-27,7609.0,91133.0,2425.0,0.0,3216.0,13393.0,8989.0,61900.0,23307.0,24.0,715981.0,49370.0,4511.0,73700.0
2020-08-28,7632.0,89017.0,11233.0,0.0,3387.0,6574.0,10486.0,62260.0,15697.0,0.0,716090.0,28130.0,4846.0,119414.0
2020-08-29,7651.0,68466.0,1549.0,0.0,3254.0,1896.0,15841.0,65961.0,14861.0,0.0,680430.0,29616.0,5035.0,72938.0
2020-08-30,7657.0,56450.0,169.0,5.0,3289.0,681.0,17546.0,73591.0,13563.0,0.0,676489.0,37901.0,5048.0,81217.0
2020-08-31,7566.0,76100.0,15439.0,38.0,5055.0,11352.0,11792.0,85939.0,29905.0,0.0,699123.0,44827.0,4801.0,47804.0
2020-09-01,7475.0,85527.0,22882.0,0.0,4555.0,13795.0,10012.0,85418.0,28451.0,0.0,678986.0,48217.0,4288.0,36674.0
2020-09-02,7329.0,80032.0,22378.0,0.0,3269.0,14233.0,8915.0,86641.0,29463.0,0.0,682968.0,52889.0,4182.0,32499.0
2020-09-03,7293.0,72338.0,11279.0,0.0,3332.0,13774.0,7372.0,82027.0,19686.0,0.0,697383.0,51340.0,4352.0,49014.0
2020-09-04,7300.0,77220.0,10326.0,0.0,3360.0,11190.0,9482.0,76303.0,20926.0,0.0,688984.0,52157.0,4925.0,36950.0
2020-09-05,7119.0,72171.0,349.0,0.0,3303.0,2328.0,20610.0,71160.0,12900.0,0.0,670816.0,45541.0,5235.0,51264.0
2020-09-06,7210.0,62359.0,349.0,0.0,3261.0,2555.0,22987.0,67605.0,18977.0,0.0,649485.0,39831.0,4094.0,41958.0
2020-09-07,7181.0,94945.0,7524.0,0.0,3335.0,15872.0,10603.0,69805.0,18857.0,0.0,693258.0,49811.0,4014.0,44619.0
2020-09-08,7193.0,92858.0,11653.0,0.0,3266.0,12438.0,8571.0,67805.0,15892.0,0.0,715176.0,50071.0,4159.0,28090.0
2020-09-09,7110.0,95250.0,12308.0,0.0,3750.0,16236.0,7904.0,67262.0,20854.0,0.0,708033.0,39263.0,5270.0,30061.0
2020-09-10,7283.0,100870.0,12047.0,0.0,3630.0,19388.0,7645.0,67554.0,24144.0,0.0,702549.0,37468.0,5013.0,34295.0
2020-09-11,7204.0,99859.0,10923.0,0.0,3695.0,9028.0,8134.0,64932.0,20455.0,0.0,705210.0,45269.0,4917.0,27887.0
2020-09-12,7168.0,84957.0,9772.0,0.0,3200.0,1981.0,23861.0,59936.0,15677.0,0.0,683624.0,50005.0,4920.0,28202.0
2020-09-13,7175.0,60308.0,9105.0,0.0,3194.0,3968.0,29361.0,56847.0,13555.0,0.0,707877.0,50598.0,5115.0,27164.0
2020-09-14,7106.0,80310.0,9143.0,0.0,4759.0,15900.0,8902.0,63834.0,27508.0,0.0,695434.0,48998.0,4994.0,49912.0
2020-09-15,7569.0,84241.0,12105.0,0.0,7348.0,22253.0,7088.0,71311.0,39402.0,0.0,695198.0,42071.0,4413.0,40008.0
2020-09-16,7600.0,82954.0,17090.0,0.0,3376.0,13318.0,6084.0,70640.0,32109.0,0.0,701479.0,45157.0,4376.0,45500.0
2020-09-17,7024.0,70833.0,10943.0,0.0,2942.0,7404.0,9239.0,58768.0,24287.0,0.0,655773.0,47315.0,3586.0,116690.0
2020-09-18,7443.0,75048.0,10153.0,0.0,3207.0,7567.0,8031.0,63249.0,33994.0,0.0,705293.0,32284.0,5090.0,121090.0
2020-09-19,7594.0,78043.0,501.0,25.0,3170.0,5149.0,20657.0,57024.0,23123.0,0.0,697955.0,28848.0,5117.0,76824.0
2020-09-20,7598.0,83349.0,0.0,142.0,3168.0,2134.0,26527.0,58397.0,14151.0,0.0,687320.0,29769.0,5183.0,34040.0
2020-09-21,7594.0,96063.0,14040.0,41.0,3201.0,21242.0,5663.0,67491.0,20519.0,0.0,750119.0,29819.0,4939.0,23780.0
2020-09-22,7578.0,102930.0,20473.0,0.0,6875.0,18968.0,4379.0,70432.0,22909.0,0.0,753490.0,25177.0,4835.0,27191.0
2020-09-23,7588.0,93204.0,15481.0,0.0,3280.0,11849.0,10518.0,69354.0,18171.0,0.0,758087.0,34751.0,4851.0,100134.0
2020-09-24,7588.0,86520.0,110.0,0.0,3280.0,14575.0,10046.0,66966.0,17337.0,0.0,756938.0,23920.0,4690.0,155170.0
2020-09-25,7565.0,74641.0,14.0,6.0,3566.0,12357.0,11948.0,75127.0,21000.0,0.0,767389.0,28319.0,4406.0,245544.0
2020-09-26,8009.0,40556.0,120.0,0.0,3219.0,2847.0,24217.0,82317.0,16428.0,0.0,740927.0,26760.0,4656.0,229758.0
2020-09-27,10724.0,40673.0,79.0,10.0,3216.0,6574.0,26121.0,84822.0,21447.0,0.0,736086.0,23697.0,4449.0,215423.0
2020-09-28,10746.0,109552.0,13.0,163.0,4242.0,22229.0,8712.0,86977.0,40369.0,0.0,816938.0,29793.0,4144.0,96098.0
2020-09-29,10640.0,123856.0,9872.0,49.0,9532.0,23951.0,5217.0,87694.0,45453.0,0.0,846630.0,29414.0,4016.0,39985.0
2020-09-30,10671.0,115289.0,11133.0,0.0,3209.0,12915.0,9078.0,81834.0,36392.0,0.0,846988.0,38485.0,4204.0,51857.0
2020-10-01,10472.0,113198.0,511.0,144.0,3951.0,14330.0,12520.0,82983.0,32535.0,0.0,847130.0,21871.0,3819.0,117539.0
2020-10-02,7709.0,101797.0,103.0,0.0,3951.0,12925.0,11710.0,90173.0,42045.0,0.0,837644.0,13789.0,3175.0,149129.0
2020-10-03,7396.0,55122.0,16.0,72.0,3917.0,3711.0,18654.0,110662.0,30854.0,0.0,770132.0,19348.0,3049.0,108887.0
2020-10-04,7408.0,24148.0,90.0,9.0,3912.0,651.0,28869.0,117388.0,30972.0,0.0,728571.0,22691.0,3257.0,221225.0
2020-10-05,7403.0,64944.0,2917.0,50.0,3993.0,9752.0,13388.0,115959.0,39789.0,0.0,836351.0,24955.0,3172.0,217943.0
2020-10-06,7849.0,62389.0,122.0,0.0,4825.0,8391.0,17696.0,110558.0,38865.0,0.0,864372.0,14643.0,3096.0,241496.0
2020-10-07,7871.0,86640.0,1.0,98.0,4180.0,12405.0,15151.0,117515.0,39904.0,0.0,882521.0,28085.0,3037.0,146743.0
2020-10-08,7755.0,62902.0,71.0,11.0,4027.0,3469.0,22545.0,111583.0,43307.0,0.0,889854.0,29886.0,3698.0,162990.0
2020-10-09,7793.0,100811.0,557.0,102.0,3989.0,20938.0,8565.0,110235.0,45754.0,0.0,897610.0,25732.0,4607.0,66443.0
2020-10-10,7802.0,43070.0,120.0,0.0,3917.0,3427.0,28236.0,93600.0,24512.0,0.0,884176.0,31456.0,4465.0,79520.0
2020-10-11,7833.0,25800.0,85.0,12.0,3910.0,5295.0,32310.0,86699.0,34627.0,0.0,889457.0,27673.0,4162.0,88677.0
2020-10-12,7910.0,94204.0,16646.0,63.0,3990.0,20601.0,7694.0,97705.0,48394.0,0.0,917261.0,31341.0,3869.0,59021.0
2020-10-13,8193.0,107012.0,17555.0,0.0,5292.0,16170.0,8597.0,98761.0,44717.0,0.0,936763.0,23055.0,3705.0,79531.0
2020-10-14,7077.0,92284.0,9321.0,0.0,4017.0,13690.0,10195.0,95533.0,41256.0,0.0,943957.0,25894.0,3614.0,88267.0
2020-10-15,5484.0,104285.0,11222.0,0.0,4501.0,18889.0,11194.0,96471.0,42983.0,0.0,955348.0,25868.0,3444.0,104416.0
2020-10-16,5591.0,113367.0,10030.0,0.0,5793.0,26523.0,7224.0,105250.0,50251.0,0.0,964213.0,25053.0,3708.0,58497.0
2020-10-17,5611.0,110702.0,338.0,0.0,3964.0,11223.0,6332.0,102180.0,47604.0,0.0,966020.0,32587.0,3386.0,22395.0
2020-10-18,5605.0,67113.0,347.0,0.0,3973.0,4847.0,22435.0,88824.0,42956.0,0.0,959968.0,38167.0,3637.0,22686.0
2020-10-19,5623.0,92972.0,358.0,0.0,3999.0,20143.0,10481.0,101177.0,57436.0,0.0,965757.0,32216.0,3653.0,101292.0
2020-10-20,5628.0,84887.0,317.0,0.0,3997.0,12985.0,14324.0,94893.0,42878.0,0.0,930876.0,12986.0,3694.0,209218.0
2020-10-21,5663.0,81507.0,5682.0,0.0,3993.0,6280.0,17748.0,87822.0,42499.0,0.0,927762.0,23253.0,3777.0,246068.0
2020-10-22,5725.0,93924.0,15781.0,0.0,4047.0,15956.0,13579.0,91629.0,46198.0,0.0,917019.0,14577.0,4035.0,101840.0
2020-10-23,5682.0,110067.0,8670.0,0.0,4172.0,17741.0,4878.0,108338.0,48816.0,0.0,918343.0,15936.0,3944.0,78099.0
2020-10-24,5666.0,18369.0,175.0,0.0,3979.0,3720.0,31542.0,119967.0,27075.0,0.0,922991.0,25965.0,3844.0,204852.0
2020-10-25,5472.0,19397.0,195.0,0.0,3814.0,4819.0,34313.0,101316.0,31124.0,0.0,799081.0,13569.0,3710.0,157714.0
2020-10-26,7728.0,80330.0,198.0,0.0,4015.0,22625.0,14727.0,117915.0,42481.0,0.0,967236.0,22489.0,3433.0,163740.0
2020-10-27,8437.0,64535.0,218.0,0.0,3977.0,21831.0,7599.0,127556.0,37736.0,0.0,961380.0,19870.0,3718.0,188853.0
2020-10-28,8494.0,66441.0,212.0,0.0,4005.0,15926.0,9739.0,126944.0,37803.0,0.0,956005.0,19310.0,3748.0,219595.0
2020-10-29,8481.0,76248.0,214.0,0.0,3998.0,15938.0,14495.0,129151.0,37103.0,0.0,955033.0,21660.0,3776.0,171056.0
2020-10-30,8512.0,55586.0,1175.0,0.0,3996.0,20305.0,13625.0,128363.0,38125.0,0.0,965913.0,30114.0,3804.0,114081.0
2020-10-31,8454.0,25769.0,1114.0,0.0,4030.0,2438.0,15087.0,122306.0,26904.0,0.0,938536.0,30041.0,3926.0,135296.0
2020-11-01,8385.0,51802.0,1167.0,0.0,4834.0,891.0,44540.0,106640.0,20342.0,0.0,888496.0,18239.0,5867.0,224781.0
2020-11-02,8594.0,76933.0,1148.0,0.0,4846.0,10435.0,17428.0,105673.0,28464.0,0.0,908105.0,19603.0,5821.0,220094.0
2020-11-03,8579.0,139138.0,1158.0,0.0,4810.0,11912.0,17142.0,104893.0,44963.0,0.0,1013500.0,13686.0,5857.0,113025.0
2020-11-04,8645.0,152160.0,1106.0,0.0,4810.0,15961.0,11338.0,106759.0,46285.0,0.0,1022928.0,25774.0,5689.0,58223.0
2020-11-05,8618.0,143910.0,1066.0,0.0,4815.0,18592.0,4988.0,102567.0,47819.0,0.0,1019822.0,31014.0,5463.0,119645.0
2020-11-06,8612.0,144535.0,1127.0,0.0,4810.0,18580.0,10247.0,97851.0,48675.0,0.0,999947.0,25273.0,5215.0,138642.0
2020-11-07,8601.0,70020.0,1064.0,0.0,4817.0,8786.0,18814.0,90296.0,31339.0,0.0,1020878.0,12738.0,5061.0,118545.0
2020-11-08,8598.0,70002.0,1166.0,0.0,4819.0,3394.0,30598.0,86623.0,28423.0,0.0,1030747.0,21047.0,5301.0,74308.0
2020-11-09,8509.0,140606.0,1159.0,0.0,4824.0,19641.0,13837.0,104072.0,58070.0,0.0,1067846.0,21254.0,5323.0,48463.0
2020-11-10,8573.0,172716.0,1029.0,0.0,4823.0,27766.0,5744.0,110873.0,66196.0,0.0,1076644.0,19275.0,5284.0,23351.0
2020-11-11,8590.0,125776.0,903.0,0.0,4752.0,10396.0,3409.0,98199.0,47475.0,0.0,1057936.0,24379.0,5626.0,66313.0
2020-11-12,8560.0,146090.0,1075.0,0.0,4790.0,18445.0,12073.0,93659.0,43053.0,0.0,1052444.0,22930.0,5556.0,97189.0
2020-11-13,8584.0,147120.0,1028.0,0.0,4824.0,18335.0,9624.0,90999.0,40635.0,0.0,1070178.0,17636.0,5465.0,110574.0
2020-11-14,8594.0,81528.0,1176.0,0.0,4847.0,5331.0,12273.0,75660.0,20522.0,0.0,1009058.0,24256.0,5791.0,166779.0
2020-11-15,8583.0,57303.0,1178.0,0.0,4847.0,1050.0,46047.0,65012.0,19118.0,0.0,899252.0,12577.0,6052.0,275094.0
2020-11-16,8630.0,135813.0,1169.0,0.0,4839.0,16546.0,19127.0,92107.0,32012.0,0.0,1019402.0,17818.0,5463.0,164187.0
2020-11-17,8646.0,147165.0,1154.0,0.0,4932.0,18349.0,13055.0,98367.0,33354.0,0.0,1069750.0,24447.0,5409.0,75166.0
2020-11-18,8594.0,132673.0,1188.0,0.0,4852.0,19165.0,11362.0,92008.0,36026.0,0.0,1063300.0,27441.0,5591.0,128837.0
2020-11-19,8622.0,115276.0,1175.0,0.0,4863.0,12788.0,17613.0,86951.0,40486.0,0.0,1054537.0,20730.0,5568.0,164125.0
2020-11-20,8247.0,151948.0,6793.0,0.0,4688.0,21902.0,10438.0,89948.0,40792.0,0.0,1055842.0,19368.0,5132.0,64179.0
2020-11-21,8604.0,147356.0,1140.0,0.0,4871.0,5772.0,16897.0,73187.0,13906.0,134.0,1097618.0,26039.0,5289.0,71109.0
2020-11-22,8614.0,161293.0,1142.0,0.0,4858.0,5217.0,24396.0,65611.0,21792.0,0.0,1085790.0,26122.0,5302.0,35626.0
2020-11-23,8606.0,179692.0,1126.0,0.0,4867.0,23024.0,5808.0,90741.0,58609.0,0.0,1110433.0,23960.0,5128.0,22031.0
2020-11-24,8605.0,174333.0,1043.0,0.0,4821.0,9992.0,10809.0,88429.0,57074.0,0.0,1124000.0,20446.0,4802.0,77894.0
2020-11-25,8431.0,173621.0,3491.0,0.0,4846.0,16569.0,15040.0,84387.0,64541.0,0.0,1118509.0,20713.0,4712.0,103673.0
2020-11-26,8435.0,174467.0,28879.0,0.0,4838.0,33729.0,11314.0,96792.0,98933.0,0.0,1036107.0,19329.0,5368.0,52873.0
2020-11-27,8615.0,189488.0,37092.0,0.0,4870.0,31289.0,7511.0,100715.0,87492.0,0.0,1110242.0,16077.0,5665.0,50027.0
2020-11-28,8624.0,169882.0,11135.0,0.0,4798.0,1702.0,22783.0,75086.0,30189.0,0.0,1094876.0,16197.0,5767.0,90296.0
2020-11-29,8655.0,185891.0,10915.0,0.0,4774.0,5332.0,21348.0,67763.0,52023.0,0.0,1090362.0,22118.0,5587.0,77316.0
2020-11-30,8596.0,192028.0,19996.0,0.0,4836.0,20212.0,10775.0,88631.0,79909.0,0.0,1128846.0,21319.0,5025.0,61693.0
2020-12-01,8756.0,196259.0,27981.0,0.0,4253.0,19881.0,15159.0,89779.0,84641.0,0.0,1117728.0,9114.0,4654.0,161163.0
2020-12-02,8803.0,206637.0,34592.0,0.0,10758.0,40104.0,7723.0,104812.0,107142.0,0.0,1105663.0,12604.0,5076.0,69826.0
2020-12-03,8850.0,197868.0,21875.0,0.0,4242.0,11171.0,7311.0,89699.0,67640.0,0.0,1088196.0,11847.0,5412.0,176292.0
2020-12-04,8806.0,161713.0,23226.0,0.0,4251.0,15030.0,18917.0,92510.0,65815.0,0.0,1066727.0,8216.0,5425.0,175130.0
2020-12-05,8866.0,172700.0,19633.0,0.0,4260.0,7516.0,18163.0,86614.0,40244.0,0.0,1061447.0,11391.0,5285.0,120877.0
2020-12-06,8791.0,164461.0,19023.0,0.0,4251.0,3420.0,26786.0,73034.0,21416.0,0.0,1072938.0,14058.0,5330.0,60662.0
2020-12-07,8382.0,186388.0,32040.0,0.0,4097.0,23958.0,14804.0,94849.0,66921.0,0.0,1025488.0,8340.0,5082.0,45174.0
2020-12-08,8280.0,198748.0,25514.0,0.0,4552.0,20994.0,19128.0,106042.0,67323.0,0.0,1081157.0,11727.0,5273.0,58144.0
2020-12-09,8223.0,202822.0,24296.0,0.0,9812.0,33708.0,18165.0,111149.0,85975.0,0.0,1107055.0,13250.0,5389.0,65604.0
2020-12-10,8541.0,183068.0,17923.0,0.0,6474.0,34949.0,10101.0,117566.0,91404.0,0.0,1090356.0,9172.0,5387.0,106304.0
2020-12-11,8630.0,189327.0,10795.0,7.0,5189.0,19293.0,10971.0,108005.0,65816.0,0.0,1070261.0,7235.0,5347.0,157008.0
2020-12-12,8756.0,163167.0,156.0,11.0,4182.0,9012.0,18421.0,103640.0,35788.0,0.0,1084473.0,13505.0,5426.0,124431.0
2020-12-13,8721.0,145613.0,197.0,0.0,4162.0,3692.0,22638.0,118768.0,31377.0,0.0,1090773.0,13176.0,5291.0,138044.0
2020-12-14,8703.0,167174.0,202.0,0.0,4219.0,15640.0,19375.0,130643.0,50807.0,0.0,1070189.0,8841.0,5181.0,162930.0
2020-12-15,8478.0,172191.0,166.0,0.0,4491.0,19265.0,15784.0,136202.0,61095.0,0.0,1109278.0,8606.0,5086.0,89575.0
2020-12-16,8755.0,172174.0,6853.0,100.0,4216.0,17341.0,10149.0,142946.0,71897.0,0.0,1096798.0,12749.0,5270.0,139489.0
2020-12-17,8436.0,168461.0,23449.0,0.0,14608.0,18631.0,14775.0,144397.0,76450.0,0.0,977509.0,10833.0,5372.0,109816.0
2020-12-18,8313.0,169258.0,9377.0,0.0,4239.0,4083.0,14445.0,133017.0,45838.0,0.0,1132326.0,13862.0,5408.0,160883.0
2020-12-19,8370.0,83217.0,11170.0,0.0,4171.0,5796.0,23339.0,119318.0,31611.0,0.0,1086797.0,8437.0,5540.0,201139.0
2020-12-20,8313.0,104600.0,9000.0,2.0,4169.0,7501.0,22144.0,113413.0,28040.0,0.0,1121270.0,11738.0,5593.0,102142.0
2020-12-21,8285.0,107826.0,136.0,14.0,4226.0,16215.0,19592.0,117828.0,39146.0,0.0,1143003.0,7855.0,5522.0,229718.0
2020-12-22,8156.0,102314.0,211.0,0.0,4255.0,12990.0,24345.0,122306.0,41786.0,0.0,1130774.0,13535.0,5936.0,202981.0
2020-12-23,8162.0,70653.0,227.0,0.0,4185.0,16614.0,13823.0,133138.0,48052.0,0.0,1173687.0,6212.0,6031.0,212421.0
2020-12-24,8515.0,60408.0,215.0,0.0,4253.0,7443.0,27207.0,127646.0,30690.0,0.0,1139596.0,9721.0,5909.0,218546.0
2020-12-25,8491.0,60759.0,175.0,0.0,4235.0,5291.0,37731.0,128648.0,35411.0,0.0,1128629.0,15163.0,5847.0,130536.0
2020-12-26,8862.0,60734.0,240.0,0.0,4243.0,4965.0,16403.0,120177.0,20183.0,0.0,1144023.0,16257.0,5849.0,138145.0
2020-12-27,8836.0,60570.0,235.0,0.0,4256.0,3953.0,37911.0,113089.0,30306.0,0.0,1059657.0,6614.0,5773.0,253098.0
2020-12-28,8825.0,94503.0,229.0,0.0,4244.0,18862.0,18242.0,134699.0,62706.0,0.0,1132111.0,10188.0,5508.0,176627.0
2020-12-29,8870.0,120228.0,244.0,0.0,4262.0,14507.0,10447.0,133112.0,39880.0,0.0,1182071.0,11713.0,5559.0,99202.0
2020-12-30,8845.0,117659.0,223.0,0.0,4260.0,13545.0,15842.0,122251.0,29134.0,0.0,1188584.0,13769.0,5407.0,79775.0
2020-12-31,8845.0,117876.0,218.0,0.0,4263.0,8775.0,17807.0,116748.0,34328.0,0.0,1190582.0,9986.0,5293.0,80862.0
