,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2018-11-01,11614.0,8928.0,16919.0,543.0,1382.0,3612.0,12389.0,25516.0
2018-11-02,11393.0,8063.0,13479.0,507.0,588.0,3618.0,17236.0,34027.0
2018-11-03,12198.0,8328.0,16730.0,545.0,2059.0,4038.0,10213.0,23531.0
2018-11-04,11612.0,7447.0,16658.0,484.0,915.0,4410.0,12047.0,22314.0
2018-11-05,12107.0,9910.0,20705.0,530.0,141.0,4082.0,6138.0,8899.0
2018-11-06,12068.0,8162.0,19128.0,510.0,655.0,3339.0,7074.0,8865.0
2018-11-07,14115.0,8445.0,17828.0,497.0,679.0,3533.0,6984.0,14070.0
2018-11-08,16742.0,9033.0,20394.0,568.0,627.0,3468.0,2304.0,7969.0
2018-11-09,17940.0,8908.0,18886.0,609.0,419.0,3591.0,6110.0,11684.0
2018-11-10,11797.0,6968.0,11390.0,535.0,199.0,3387.0,19768.0,42857.0
2018-11-11,10657.0,5627.0,7150.0,517.0,375.0,3340.0,19639.0,35283.0
2018-11-12,16475.0,9402.0,17028.0,705.0,272.0,3458.0,6950.0,14616.0
2018-11-13,15551.0,6697.0,10356.0,356.0,371.0,3372.0,14301.0,26847.0
2018-11-14,15624.0,9236.0,20115.0,527.0,431.0,3430.0,10082.0,21045.0
2018-11-15,15871.0,8226.0,20571.0,520.0,743.0,3442.0,9810.0,17780.0
2018-11-16,12367.0,8894.0,16937.0,408.0,1391.0,3446.0,15569.0,22398.0
2018-11-17,12651.0,7926.0,16932.0,440.0,961.0,3540.0,5850.0,10676.0
2018-11-18,13861.0,8283.0,18644.0,453.0,573.0,3383.0,11167.0,18897.0
2018-11-19,12555.0,8073.0,12692.0,467.0,535.0,3231.0,23093.0,46182.0
2018-11-20,13984.0,7590.0,13376.0,558.0,475.0,3100.0,23979.0,59379.0
2018-11-21,16041.0,9476.0,14661.0,649.0,490.0,3101.0,22884.0,57781.0
2018-11-22,18812.0,14403.0,22287.0,730.0,222.0,3186.0,8773.0,17236.0
2018-11-23,20335.0,15805.0,20179.0,1466.0,71.0,3457.0,3217.0,5785.0
2018-11-24,18818.0,14117.0,11908.0,723.0,147.0,2951.0,3296.0,9186.0
2018-11-25,17598.0,11928.0,13369.0,673.0,295.0,2833.0,10145.0,23175.0
2018-11-26,20973.0,14094.0,17131.0,759.0,1088.0,3138.0,3920.0,7705.0
2018-11-27,20805.0,15953.0,24742.0,825.0,991.0,2655.0,3185.0,6480.0
2018-11-28,18398.0,11091.0,20122.0,577.0,778.0,2366.0,18622.0,56125.0
2018-11-29,12605.0,8598.0,24314.0,669.0,82.0,2213.0,23644.0,69625.0
2018-11-30,16615.0,8865.0,21826.0,665.0,245.0,2619.0,21297.0,57869.0
2018-12-01,16767.0,9973.0,24372.0,604.0,318.0,3211.0,15698.0,25939.0
2018-12-02,14503.0,7246.0,18533.0,553.0,63.0,2673.0,17204.0,31795.0
2018-12-03,14321.0,8203.0,19477.0,578.0,238.0,2568.0,19369.0,48576.0
2018-12-04,14317.0,7426.0,18317.0,575.0,953.0,2463.0,22947.0,69856.0
2018-12-05,16563.0,11009.0,25834.0,667.0,737.0,3065.0,10583.0,15284.0
2018-12-06,15887.0,11312.0,28202.0,727.0,67.0,3197.0,14453.0,24834.0
2018-12-07,14048.0,9553.0,21829.0,590.0,28.0,3383.0,18383.0,41240.0
2018-12-08,12494.0,3198.0,10678.0,547.0,154.0,2916.0,23709.0,65580.0
2018-12-09,13405.0,6810.0,14592.0,569.0,392.0,3270.0,18740.0,42315.0
2018-12-10,15823.0,7743.0,15078.0,579.0,536.0,3025.0,23926.0,66519.0
2018-12-11,17482.0,12156.0,27081.0,678.0,452.0,3533.0,17155.0,32425.0
2018-12-12,19312.0,15285.0,35652.0,915.0,379.0,3424.0,5505.0,8436.0
2018-12-13,19045.0,15203.0,33308.0,830.0,208.0,3481.0,10813.0,16225.0
2018-12-14,12409.0,16587.0,30121.0,894.0,157.0,3464.0,13457.0,16363.0
2018-12-15,11644.0,13360.0,31504.0,742.0,135.0,3042.0,12122.0,18009.0
2018-12-16,11710.0,13293.0,29590.0,764.0,135.0,3156.0,16511.0,36392.0
2018-12-17,15813.0,15132.0,35914.0,806.0,144.0,3668.0,3652.0,4332.0
2018-12-18,17656.0,14491.0,34474.0,750.0,72.0,3742.0,9620.0,16417.0
2018-12-19,10899.0,12078.0,26363.0,732.0,86.0,3583.0,19714.0,43864.0
2018-12-20,11711.0,13803.0,34862.0,850.0,119.0,3875.0,12274.0,20199.0
2018-12-21,12457.0,12427.0,27465.0,775.0,48.0,4274.0,17307.0,35034.0
2018-12-22,13172.0,12808.0,28514.0,795.0,118.0,3947.0,4485.0,8656.0
2018-12-23,16911.0,12276.0,29243.0,809.0,101.0,3427.0,5338.0,5794.0
2018-12-24,20681.0,12718.0,22220.0,818.0,541.0,3648.0,10620.0,24881.0
2018-12-25,15024.0,6472.0,13367.0,654.0,386.0,3187.0,22384.0,70156.0
2018-12-26,14744.0,8358.0,18588.0,766.0,338.0,3350.0,17570.0,39757.0
2018-12-27,12337.0,10602.0,20827.0,969.0,98.0,3386.0,20951.0,42494.0
2018-12-28,13073.0,10755.0,23460.0,819.0,421.0,3760.0,14964.0,26574.0
2018-12-29,14980.0,9270.0,17630.0,755.0,96.0,3677.0,16309.0,34455.0
2018-12-30,15252.0,7966.0,16451.0,740.0,766.0,3271.0,14310.0,35965.0
