,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2022-10-28,5822.0,4959.0,5627.0,760.0,2961.0,4032.0,20048.0,21152.0
2022-10-29,5623.0,5698.0,5316.0,753.0,2933.0,4005.0,19221.0,26624.0
2022-10-30,6097.0,6229.0,4257.0,859.0,2278.0,3781.0,7578.0,10090.0
2022-10-31,6050.0,6515.0,4091.0,844.0,2248.0,3933.0,5990.0,9758.0
2022-11-01,4275.0,4207.0,4454.0,689.0,1285.0,3689.0,36132.0,59971.0
2022-11-02,4282.0,4715.0,5928.0,702.0,1590.0,3650.0,40110.0,48054.0
2022-11-03,5717.0,4994.0,6477.0,1224.0,1652.0,3324.0,33415.0,47930.0
2022-11-04,8750.0,5955.0,6669.0,940.0,1365.0,3395.0,26843.0,51559.0
2022-11-05,9093.0,5107.0,3737.0,855.0,3416.0,3755.0,25890.0,30133.0
2022-11-06,7802.0,2642.0,2420.0,580.0,1037.0,3628.0,35308.0,43437.0
2022-11-07,7436.0,3325.0,3737.0,709.0,1778.0,3715.0,39253.0,51288.0
2022-11-08,8188.0,3604.0,5643.0,856.0,1818.0,3758.0,40116.0,44659.0
2022-11-09,7002.0,4553.0,6080.0,865.0,1967.0,3079.0,36208.0,37758.0
2022-11-10,7251.0,3027.0,5516.0,618.0,906.0,3277.0,34112.0,42976.0
2022-11-11,2563.0,2358.0,4580.0,539.0,501.0,3105.0,39707.0,67524.0
2022-11-12,11686.0,5457.0,14167.0,947.0,622.0,3477.0,17213.0,22069.0
2022-11-13,9459.0,5579.0,15684.0,907.0,1475.0,3760.0,9237.0,10776.0
2022-11-14,6859.0,6487.0,12280.0,1012.0,931.0,3614.0,30580.0,37540.0
2022-11-15,6690.0,4568.0,10829.0,937.0,441.0,3462.0,35188.0,48328.0
2022-11-16,7768.0,2801.0,8419.0,682.0,469.0,3509.0,49675.0,85626.0
2022-11-17,5948.0,3503.0,10484.0,700.0,1220.0,3532.0,47931.0,91609.0
2022-11-18,7438.0,4690.0,13463.0,882.0,1778.0,3434.0,46009.0,64860.0
2022-11-19,11992.0,8835.0,22579.0,1058.0,1139.0,3265.0,31736.0,30475.0
2022-11-20,18516.0,8228.0,21074.0,1089.0,2337.0,3378.0,13227.0,15438.0
2022-11-21,21792.0,10312.0,22238.0,1184.0,620.0,3670.0,11737.0,8542.0
2022-11-22,18827.0,9360.0,20423.0,1056.0,297.0,3353.0,43612.0,45258.0
2022-11-23,20530.0,7648.0,18763.0,1078.0,426.0,3421.0,39866.0,45067.0
2022-11-24,19774.0,10178.0,20967.0,1104.0,401.0,3729.0,20107.0,26369.0
2022-11-25,20656.0,8874.0,18568.0,1036.0,431.0,3899.0,24812.0,32038.0
2022-11-26,23690.0,8330.0,18777.0,1061.0,1327.0,3949.0,6926.0,9786.0
2022-11-27,14212.0,4994.0,16282.0,851.0,703.0,3551.0,30283.0,31361.0
2022-11-28,11531.0,6969.0,15342.0,976.0,462.0,3569.0,48183.0,55817.0
2022-11-29,16640.0,10679.0,22084.0,1170.0,454.0,4099.0,27554.0,21411.0
2022-11-30,20847.0,12129.0,22040.0,1160.0,541.0,4381.0,11738.0,11679.0
2022-12-01,24342.0,12780.0,21435.0,1102.0,811.0,4021.0,9571.0,12252.0
2022-12-02,21092.0,11032.0,18786.0,970.0,680.0,3811.0,24064.0,22476.0
2022-12-03,20822.0,10850.0,18800.0,1065.0,349.0,3804.0,37442.0,34028.0
2022-12-04,19886.0,9528.0,19938.0,1047.0,290.0,3777.0,39259.0,40833.0
2022-12-05,20838.0,11868.0,19206.0,1275.0,267.0,4124.0,30376.0,28430.0
2022-12-06,23574.0,13843.0,22830.0,1890.0,1044.0,4515.0,7713.0,4255.0
2022-12-07,20196.0,12089.0,19510.0,1088.0,774.0,4390.0,17251.0,13424.0
2022-12-08,21492.0,14497.0,23352.0,1154.0,993.0,4197.0,9170.0,15963.0
2022-12-09,22168.0,15003.0,24308.0,1144.0,210.0,4405.0,8794.0,10886.0
2022-12-10,22039.0,14385.0,22438.0,1137.0,320.0,4304.0,14788.0,9566.0
2022-12-11,19282.0,13985.0,23171.0,1061.0,479.0,4287.0,16296.0,9504.0
2022-12-12,20759.0,15947.0,24959.0,1294.0,395.0,4199.0,21341.0,10378.0
2022-12-13,16658.0,16116.0,25177.0,1411.0,676.0,3409.0,20721.0,15037.0
2022-12-14,20112.0,15827.0,25328.0,1256.0,577.0,4289.0,25482.0,18733.0
2022-12-15,21929.0,16537.0,24320.0,2488.0,325.0,4196.0,5943.0,2896.0
2022-12-16,22157.0,16085.0,24276.0,1374.0,758.0,4755.0,5649.0,15607.0
2022-12-17,17286.0,14287.0,23277.0,1180.0,467.0,4524.0,33408.0,54567.0
2022-12-18,17329.0,9841.0,21424.0,1063.0,752.0,3545.0,43459.0,48258.0
2022-12-19,17549.0,7356.0,19951.0,1060.0,150.0,3329.0,48006.0,51132.0
2022-12-20,16913.0,8231.0,16521.0,1033.0,197.0,3727.0,45626.0,56808.0
2022-12-21,18265.0,9858.0,18965.0,1039.0,552.0,4243.0,26077.0,35168.0
2022-12-22,18867.0,9983.0,18654.0,1043.0,668.0,3979.0,35607.0,41740.0
2022-12-23,17584.0,10946.0,18861.0,1094.0,1781.0,3452.0,10669.0,10244.0
2022-12-24,16270.0,7285.0,17501.0,914.0,675.0,3067.0,10510.0,12064.0
2022-12-25,14047.0,5098.0,13877.0,875.0,225.0,3413.0,25071.0,29458.0
2022-12-26,10241.0,2731.0,6420.0,505.0,371.0,3358.0,33968.0,45420.0
2022-12-27,13251.0,5087.0,12075.0,706.0,1533.0,3398.0,44815.0,41647.0
2022-12-28,12882.0,4037.0,11019.0,735.0,643.0,3218.0,44485.0,54995.0
2022-12-29,9225.0,2763.0,5277.0,504.0,591.0,3165.0,45959.0,77321.0
2022-12-30,10149.0,2794.0,8988.0,496.0,762.0,3066.0,46689.0,76761.0
2022-12-31,7357.0,2834.0,6053.0,465.0,359.0,3109.0,25130.0,40292.0
