,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
2023-01-09 09:00:00+01:00,296.0,4499.0,53.0,203.0,2504.0,,6001.0,2264.0,,44280.0,1134.0,123.0,12866.0
2023-01-09 10:00:00+01:00,305.0,4785.0,53.0,203.0,1806.0,,5775.0,1958.0,,44375.0,2542.0,117.0,12889.0
2023-01-09 11:00:00+01:00,295.0,4619.0,54.0,203.0,1625.0,,5663.0,1639.0,,44376.0,3595.0,111.0,12896.0
2023-01-09 12:00:00+01:00,302.0,4388.0,53.0,203.0,883.0,,5581.0,1529.0,,44283.0,4249.0,112.0,13236.0
2023-01-09 13:00:00+01:00,299.0,4231.0,54.0,203.0,641.0,,5503.0,1339.0,,43817.0,4342.0,115.0,13245.0
2023-01-09 14:00:00+01:00,296.0,4668.0,55.0,203.0,1080.0,,5346.0,1557.0,,43369.0,3424.0,110.0,13198.0
2023-01-09 15:00:00+01:00,295.0,4763.0,55.0,203.0,1255.0,,5469.0,1368.0,,43361.0,2172.0,110.0,13276.0
2023-01-09 16:00:00+01:00,294.0,4879.0,56.0,203.0,1441.0,,5690.0,1930.0,,43393.0,866.0,115.0,12688.0
2023-01-09 17:00:00+01:00,298.0,5186.0,57.0,203.0,2630.0,,6199.0,2875.0,,43771.0,242.0,120.0,12134.0
2023-01-09 18:00:00+01:00,300.0,5316.0,56.0,203.0,3546.0,,6706.0,3380.0,,44488.0,195.0,124.0,11882.0
2023-01-09 19:00:00+01:00,303.0,5340.0,56.0,203.0,3858.0,,6712.0,3755.0,,44543.0,0.0,123.0,11448.0
2023-01-09 20:00:00+01:00,302.0,5161.0,56.0,203.0,2973.0,,6450.0,3129.0,,44433.0,0.0,124.0,10433.0
2023-01-09 21:00:00+01:00,301.0,3540.0,56.0,203.0,1844.0,,6001.0,1739.0,,44249.0,0.0,123.0,9503.0
2023-01-09 22:00:00+01:00,299.0,2812.0,56.0,203.0,948.0,,5705.0,1099.0,,44120.0,0.0,122.0,9368.0
2023-01-09 23:00:00+01:00,300.0,2684.0,55.0,201.0,,445.0,5416.0,517.0,,43839.0,0.0,124.0,9171.0
2023-01-10 00:00:00+01:00,301.0,2660.0,54.0,200.0,,1854.0,5363.0,331.0,,43545.0,0.0,123.0,8528.0
2023-01-10 01:00:00+01:00,306.0,2714.0,55.0,200.0,,2520.0,5293.0,475.0,,43755.0,0.0,125.0,7593.0
2023-01-10 02:00:00+01:00,308.0,2706.0,55.0,200.0,,2853.0,5287.0,885.0,,43727.0,0.0,126.0,7382.0
2023-01-10 03:00:00+01:00,308.0,2748.0,53.0,200.0,,3337.0,5218.0,662.0,,43891.0,0.0,123.0,7135.0
2023-01-10 04:00:00+01:00,307.0,2717.0,50.0,200.0,,3217.0,5220.0,850.0,,43959.0,0.0,125.0,6779.0
2023-01-10 05:00:00+01:00,309.0,2703.0,47.0,200.0,,927.0,5325.0,1059.0,,44053.0,0.0,123.0,6672.0
2023-01-10 06:00:00+01:00,310.0,3652.0,43.0,202.0,1735.0,,5676.0,2110.0,,44313.0,0.0,117.0,6702.0
2023-01-10 07:00:00+01:00,307.0,5208.0,41.0,203.0,3362.0,,6499.0,4194.0,,44255.0,0.0,115.0,6770.0
2023-01-10 08:00:00+01:00,305.0,5466.0,40.0,203.0,3650.0,,6759.0,4538.0,,44314.0,316.0,113.0,7177.0
2023-01-10 09:00:00+01:00,304.0,5439.0,40.0,203.0,3413.0,,6787.0,4079.0,,44325.0,1150.0,114.0,7707.0
2023-01-10 10:00:00+01:00,304.0,5351.0,39.0,203.0,2863.0,,6719.0,3300.0,,44370.0,2704.0,112.0,8447.0
2023-01-10 11:00:00+01:00,296.0,5356.0,43.0,203.0,1759.0,,6474.0,2728.0,,44294.0,3980.0,114.0,9688.0
2023-01-10 12:00:00+01:00,303.0,4604.0,43.0,203.0,1337.0,,6272.0,2281.0,,44279.0,4565.0,116.0,11164.0
2023-01-10 13:00:00+01:00,302.0,3231.0,43.0,203.0,1278.0,,6125.0,1985.0,,43922.0,4578.0,115.0,11811.0
2023-01-10 14:00:00+01:00,305.0,3487.0,43.0,204.0,1395.0,,6024.0,1801.0,,43345.0,3990.0,114.0,12229.0
2023-01-10 15:00:00+01:00,308.0,3471.0,43.0,203.0,1570.0,,5798.0,2043.0,,43213.0,2579.0,117.0,12607.0
2023-01-10 16:00:00+01:00,305.0,3438.0,42.0,203.0,1497.0,,5864.0,2705.0,,43736.0,1007.0,121.0,12823.0
2023-01-10 17:00:00+01:00,304.0,3514.0,42.0,203.0,1526.0,,6120.0,2674.0,,43992.0,252.0,118.0,13075.0
2023-01-10 18:00:00+01:00,307.0,3528.0,44.0,203.0,1788.0,,6404.0,2575.0,,44218.0,200.0,123.0,13318.0
2023-01-10 19:00:00+01:00,307.0,3473.0,44.0,203.0,1309.0,,6362.0,2306.0,,44182.0,0.0,123.0,13593.0
2023-01-10 20:00:00+01:00,306.0,2874.0,43.0,203.0,,230.0,5740.0,1302.0,,43703.0,0.0,126.0,13970.0
2023-01-10 21:00:00+01:00,305.0,2714.0,42.0,200.0,,1717.0,5555.0,918.0,,42874.0,0.0,126.0,14055.0
2023-01-10 22:00:00+01:00,305.0,2607.0,41.0,200.0,,2369.0,5404.0,953.0,,42713.0,0.0,124.0,13746.0
2023-01-10 23:00:00+01:00,305.0,2715.0,40.0,200.0,,3282.0,5330.0,940.0,,42320.0,0.0,123.0,13590.0
2023-01-11 00:00:00+01:00,304.0,2634.0,40.0,200.0,,3254.0,5342.0,652.0,,40230.0,0.0,126.0,13397.0
2023-01-11 01:00:00+01:00,305.0,2520.0,40.0,200.0,,3245.0,5348.0,617.0,,39201.0,0.0,124.0,13329.0
2023-01-11 02:00:00+01:00,304.0,2476.0,40.0,200.0,,2999.0,5384.0,727.0,,38502.0,0.0,125.0,13045.0
2023-01-11 03:00:00+01:00,304.0,2427.0,39.0,200.0,,3395.0,5255.0,631.0,,38220.0,0.0,128.0,12778.0
2023-01-11 04:00:00+01:00,304.0,2399.0,39.0,200.0,,3558.0,5284.0,470.0,,38358.0,0.0,127.0,12462.0
2023-01-11 05:00:00+01:00,288.0,2404.0,39.0,200.0,,3170.0,5264.0,427.0,,40068.0,0.0,125.0,11232.0
2023-01-11 06:00:00+01:00,288.0,2638.0,39.0,203.0,,2204.0,5275.0,815.0,,42710.0,0.0,123.0,9993.0
2023-01-11 07:00:00+01:00,290.0,2826.0,39.0,204.0,,295.0,5582.0,2121.0,,43503.0,0.0,117.0,9462.0
2023-01-11 08:00:00+01:00,294.0,3044.0,38.0,204.0,1628.0,,6246.0,2492.0,,43980.0,297.0,122.0,8998.0
2023-01-11 09:00:00+01:00,296.0,3079.0,38.0,203.0,2401.0,,6330.0,2076.0,,44219.0,913.0,121.0,8430.0
2023-01-11 10:00:00+01:00,307.0,3087.0,41.0,203.0,2375.0,,6287.0,1924.0,,44286.0,2028.0,120.0,8108.0
2023-01-11 11:00:00+01:00,305.0,3122.0,45.0,204.0,2389.0,,6003.0,1615.0,,44354.0,2815.0,122.0,8402.0
2023-01-11 12:00:00+01:00,303.0,2915.0,48.0,203.0,1682.0,,5550.0,1320.0,,44327.0,3377.0,119.0,9663.0
2023-01-11 13:00:00+01:00,306.0,2791.0,50.0,203.0,748.0,,5449.0,935.0,,44179.0,3494.0,122.0,10697.0
2023-01-11 14:00:00+01:00,306.0,2968.0,53.0,204.0,240.0,,5487.0,895.0,,44199.0,2895.0,125.0,11091.0
2023-01-11 15:00:00+01:00,303.0,3215.0,56.0,204.0,102.0,,5714.0,1043.0,,44070.0,2013.0,126.0,11239.0
2023-01-11 16:00:00+01:00,303.0,3042.0,58.0,203.0,744.0,,6022.0,1275.0,,43952.0,837.0,120.0,11136.0
2023-01-11 17:00:00+01:00,305.0,2737.0,57.0,203.0,1675.0,,6141.0,1791.0,,44048.0,246.0,108.0,11329.0
2023-01-11 18:00:00+01:00,306.0,2694.0,54.0,204.0,2104.0,,6199.0,2048.0,,44268.0,197.0,106.0,11986.0
2023-01-11 19:00:00+01:00,305.0,2669.0,54.0,203.0,2435.0,,6184.0,1623.0,,44290.0,0.0,106.0,12600.0
2023-01-11 20:00:00+01:00,304.0,2586.0,52.0,203.0,1887.0,,5799.0,1188.0,,44100.0,0.0,107.0,12810.0
2023-01-11 21:00:00+01:00,303.0,2616.0,52.0,200.0,434.0,,5473.0,721.0,,43546.0,0.0,109.0,13305.0
2023-01-11 22:00:00+01:00,305.0,2613.0,50.0,200.0,,1315.0,5322.0,618.0,,43541.0,0.0,112.0,13428.0
2023-01-11 23:00:00+01:00,304.0,2704.0,45.0,200.0,,3091.0,5340.0,493.0,,43881.0,0.0,113.0,13512.0
2023-01-12 00:00:00+01:00,304.0,2564.0,44.0,200.0,,3596.0,5310.0,465.0,,40831.0,0.0,114.0,13722.0
2023-01-12 01:00:00+01:00,299.0,2600.0,43.0,200.0,,3626.0,5271.0,361.0,,39855.0,0.0,115.0,13867.0
2023-01-12 02:00:00+01:00,300.0,2666.0,42.0,200.0,,3244.0,5292.0,315.0,,39256.0,0.0,115.0,13806.0
2023-01-12 03:00:00+01:00,299.0,2662.0,40.0,202.0,,3125.0,5215.0,596.0,,38636.0,0.0,108.0,13767.0
2023-01-12 04:00:00+01:00,301.0,2631.0,40.0,204.0,,3502.0,5106.0,472.0,,38850.0,0.0,115.0,13923.0
2023-01-12 05:00:00+01:00,302.0,2636.0,40.0,203.0,,3321.0,5120.0,299.0,,39498.0,0.0,114.0,14054.0
2023-01-12 06:00:00+01:00,301.0,2636.0,40.0,203.0,,1970.0,5260.0,886.0,,41186.0,0.0,110.0,14151.0
2023-01-12 07:00:00+01:00,299.0,2657.0,39.0,203.0,868.0,,5627.0,975.0,,42599.0,0.0,108.0,14487.0
2023-01-12 08:00:00+01:00,287.0,2707.0,40.0,203.0,2149.0,,6123.0,2069.0,,43110.0,310.0,107.0,14422.0
2023-01-12 09:00:00+01:00,288.0,2645.0,34.0,204.0,2218.0,,6211.0,2105.0,,43104.0,1124.0,110.0,14226.0
2023-01-12 11:00:00+01:00,287.0,2749.0,33.0,203.0,934.0,,5320.0,824.0,,43001.0,3890.0,112.0,14065.0
2023-01-12 12:00:00+01:00,286.0,2894.0,36.0,204.0,1025.0,,5320.0,966.0,,43043.0,4126.0,110.0,13980.0
2023-01-12 13:00:00+01:00,286.0,3092.0,40.0,203.0,362.0,,5250.0,828.0,,43199.0,3960.0,108.0,13919.0
2023-01-12 14:00:00+01:00,285.0,3019.0,42.0,203.0,183.0,,5340.0,803.0,,43222.0,3073.0,110.0,13969.0
2023-01-12 15:00:00+01:00,293.0,2769.0,41.0,204.0,268.0,,5366.0,810.0,,42937.0,1836.0,112.0,14056.0
2023-01-12 16:00:00+01:00,285.0,2892.0,41.0,204.0,732.0,,5449.0,922.0,,42854.0,726.0,110.0,14085.0
2023-01-12 17:00:00+01:00,285.0,2694.0,43.0,203.0,1443.0,,5857.0,1402.0,,42878.0,231.0,109.0,14216.0
2023-01-12 18:00:00+01:00,287.0,2688.0,47.0,203.0,2129.0,,6192.0,1585.0,,42979.0,199.0,111.0,14117.0
2023-01-12 19:00:00+01:00,287.0,2713.0,49.0,203.0,2813.0,,6245.0,1410.0,,42979.0,0.0,111.0,14065.0
2023-01-12 20:00:00+01:00,288.0,2662.0,49.0,203.0,1161.0,,5757.0,1076.0,,42569.0,0.0,111.0,13811.0
2023-01-12 21:00:00+01:00,289.0,2617.0,49.0,203.0,,641.0,5261.0,467.0,,42177.0,0.0,112.0,13525.0
2023-01-12 22:00:00+01:00,287.0,2639.0,49.0,203.0,,2122.0,5203.0,333.0,,42382.0,0.0,113.0,13038.0
2023-01-12 23:00:00+01:00,286.0,2573.0,49.0,203.0,,2833.0,5163.0,536.0,,40951.0,0.0,116.0,12748.0
2023-01-13 00:00:00+01:00,287.0,2487.0,48.0,203.0,,3203.0,4973.0,747.0,,39920.0,0.0,116.0,12419.0
2023-01-13 01:00:00+01:00,289.0,2470.0,48.0,200.0,,3493.0,4881.0,484.0,,39236.0,0.0,116.0,12321.0
2023-01-13 02:00:00+01:00,288.0,2469.0,48.0,200.0,,3613.0,4978.0,423.0,,38965.0,0.0,116.0,12537.0
2023-01-13 03:00:00+01:00,288.0,2462.0,49.0,200.0,,3551.0,5018.0,307.0,,37465.0,0.0,113.0,12628.0
2023-01-13 04:00:00+01:00,286.0,2468.0,49.0,200.0,,3653.0,5007.0,350.0,,37748.0,0.0,114.0,12515.0
2023-01-13 05:00:00+01:00,286.0,2456.0,50.0,200.0,,3125.0,5048.0,418.0,,39228.0,0.0,114.0,12501.0
2023-01-13 06:00:00+01:00,287.0,2671.0,49.0,202.0,,932.0,5233.0,931.0,,41918.0,0.0,107.0,12332.0
2023-01-13 07:00:00+01:00,289.0,2889.0,50.0,204.0,977.0,,5864.0,1863.0,,43074.0,0.0,108.0,12568.0
2023-01-13 08:00:00+01:00,290.0,2992.0,51.0,204.0,2832.0,,6439.0,2569.0,,43057.0,285.0,110.0,12657.0
2023-01-13 09:00:00+01:00,287.0,3135.0,52.0,204.0,3568.0,,6504.0,1934.0,,43055.0,830.0,112.0,12458.0
2023-01-13 10:00:00+01:00,277.0,3155.0,53.0,204.0,3016.0,,6299.0,1675.0,,42904.0,2217.0,112.0,12236.0
2023-01-13 11:00:00+01:00,275.0,3167.0,53.0,204.0,1942.0,,5702.0,1534.0,,43063.0,3463.0,127.0,12279.0
2023-01-13 12:00:00+01:00,274.0,2895.0,53.0,204.0,498.0,,5537.0,1021.0,,42912.0,4301.0,132.0,12506.0
2023-01-13 13:00:00+01:00,275.0,2813.0,54.0,204.0,,694.0,5342.0,773.0,,42744.0,4679.0,134.0,12888.0
2023-01-13 14:00:00+01:00,285.0,2637.0,55.0,204.0,,851.0,5244.0,915.0,,42652.0,4255.0,127.0,12688.0
2023-01-13 15:00:00+01:00,290.0,2934.0,56.0,204.0,,282.0,5267.0,930.0,,42710.0,2922.0,138.0,12114.0
2023-01-13 16:00:00+01:00,293.0,3233.0,56.0,204.0,853.0,,5652.0,1454.0,,42854.0,1072.0,137.0,11129.0
2023-01-13 17:00:00+01:00,299.0,3227.0,56.0,204.0,1614.0,,6251.0,1904.0,,42924.0,260.0,140.0,10351.0
2023-01-13 18:00:00+01:00,307.0,3238.0,56.0,204.0,2913.0,,6703.0,2420.0,,42939.0,194.0,135.0,9914.0
2023-01-13 19:00:00+01:00,315.0,3258.0,54.0,204.0,2777.0,,6565.0,2023.0,,43047.0,0.0,135.0,9177.0
2023-01-13 20:00:00+01:00,314.0,3188.0,54.0,203.0,2304.0,,6158.0,1500.0,,42952.0,0.0,139.0,8367.0
2023-01-13 21:00:00+01:00,312.0,3117.0,52.0,203.0,1233.0,,5764.0,1193.0,,42898.0,0.0,142.0,8018.0
2023-01-13 22:00:00+01:00,313.0,3194.0,49.0,204.0,672.0,,5668.0,851.0,,43100.0,0.0,142.0,7565.0
2023-01-13 23:00:00+01:00,313.0,3034.0,46.0,203.0,311.0,,5666.0,988.0,,42773.0,0.0,143.0,7341.0
2023-01-14 00:00:00+01:00,314.0,2594.0,43.0,202.0,,161.0,5498.0,1406.0,,42100.0,0.0,147.0,7311.0
2023-01-14 01:00:00+01:00,318.0,2447.0,42.0,200.0,,1349.0,5281.0,717.0,,40926.0,0.0,149.0,7177.0
2023-01-14 02:00:00+01:00,316.0,2436.0,42.0,200.0,,1776.0,5086.0,886.0,,41100.0,0.0,149.0,7611.0
2023-01-14 03:00:00+01:00,314.0,2441.0,42.0,203.0,,2755.0,5082.0,876.0,,40905.0,0.0,150.0,8148.0
2023-01-14 04:00:00+01:00,317.0,2430.0,42.0,204.0,,3224.0,4947.0,563.0,,40929.0,0.0,152.0,9421.0
2023-01-14 05:00:00+01:00,316.0,2431.0,40.0,203.0,,3415.0,5001.0,385.0,,40692.0,0.0,148.0,10780.0
2023-01-14 06:00:00+01:00,317.0,2429.0,40.0,204.0,,3316.0,5000.0,619.0,,40793.0,0.0,143.0,11913.0
2023-01-14 07:00:00+01:00,317.0,2423.0,39.0,204.0,,2444.0,5044.0,930.0,,40781.0,0.0,140.0,12945.0
2023-01-14 08:00:00+01:00,315.0,2440.0,39.0,204.0,,238.0,5427.0,1417.0,,40733.0,324.0,140.0,13675.0
2023-01-14 09:00:00+01:00,318.0,2483.0,39.0,203.0,453.0,,5637.0,1623.0,,40718.0,1009.0,141.0,14110.0
2023-01-14 10:00:00+01:00,317.0,2467.0,39.0,203.0,,110.0,5612.0,1632.0,,40705.0,2203.0,139.0,14469.0
2023-01-14 11:00:00+01:00,314.0,2443.0,39.0,204.0,,211.0,5457.0,1055.0,,40587.0,3088.0,138.0,14653.0
2023-01-14 12:00:00+01:00,312.0,2440.0,39.0,200.0,,707.0,5316.0,939.0,,40216.0,3662.0,139.0,14760.0
2023-01-14 13:00:00+01:00,316.0,2432.0,39.0,200.0,,1664.0,5004.0,676.0,,39676.0,3665.0,140.0,14784.0
2023-01-14 14:00:00+01:00,320.0,2426.0,39.0,200.0,,2471.0,4884.0,615.0,,38170.0,3023.0,144.0,14777.0
2023-01-14 15:00:00+01:00,330.0,2422.0,39.0,200.0,,2780.0,4951.0,1060.0,,36869.0,1836.0,143.0,14623.0
2023-01-14 16:00:00+01:00,333.0,2425.0,39.0,200.0,,2655.0,5056.0,445.0,,36371.0,698.0,143.0,14392.0
2023-01-14 17:00:00+01:00,330.0,2439.0,39.0,200.0,,912.0,5472.0,1060.0,,36733.0,240.0,141.0,13889.0
2023-01-14 18:00:00+01:00,333.0,2607.0,39.0,200.0,724.0,,5654.0,1506.0,,36983.0,203.0,140.0,13479.0
2023-01-14 19:00:00+01:00,337.0,2446.0,39.0,200.0,680.0,,5677.0,1530.0,,37624.0,0.0,141.0,12831.0
2023-01-14 20:00:00+01:00,332.0,2440.0,39.0,200.0,,396.0,5253.0,974.0,,37676.0,0.0,138.0,11985.0
2023-01-14 21:00:00+01:00,331.0,2440.0,39.0,200.0,,1719.0,5037.0,622.0,,37311.0,0.0,140.0,11045.0
2023-01-14 22:00:00+01:00,331.0,2338.0,39.0,200.0,,1918.0,4956.0,691.0,,36907.0,0.0,144.0,11038.0
2023-01-14 23:00:00+01:00,321.0,2345.0,39.0,200.0,,1993.0,4906.0,621.0,,36539.0,0.0,146.0,10250.0
2023-01-15 00:00:00+01:00,326.0,2346.0,39.0,200.0,,1943.0,4777.0,992.0,,34331.0,0.0,144.0,9152.0
2023-01-15 01:00:00+01:00,327.0,2351.0,39.0,200.0,,2547.0,4633.0,968.0,,33158.0,0.0,145.0,8677.0
2023-01-15 02:00:00+01:00,322.0,2353.0,38.0,200.0,,2378.0,4523.0,1066.0,,32541.0,0.0,144.0,8438.0
2023-01-15 03:00:00+01:00,316.0,2354.0,39.0,201.0,,2725.0,4486.0,544.0,,32221.0,0.0,144.0,9129.0
2023-01-15 04:00:00+01:00,316.0,2359.0,39.0,203.0,,3632.0,4401.0,44.0,,32231.0,0.0,145.0,9931.0
2023-01-15 05:00:00+01:00,315.0,2362.0,40.0,203.0,,3618.0,4368.0,,10.0,31789.0,0.0,145.0,10519.0
2023-01-15 06:00:00+01:00,317.0,2364.0,41.0,203.0,,3566.0,4586.0,14.0,,32112.0,0.0,141.0,10835.0
2023-01-15 07:00:00+01:00,319.0,2366.0,45.0,203.0,,3249.0,4591.0,,36.0,32362.0,0.0,142.0,11699.0
2023-01-15 08:00:00+01:00,330.0,2367.0,47.0,203.0,,3111.0,4759.0,150.0,,32661.0,289.0,141.0,12279.0
2023-01-15 09:00:00+01:00,331.0,2366.0,51.0,203.0,,1922.0,4890.0,536.0,,33388.0,818.0,142.0,12903.0
2023-01-15 10:00:00+01:00,333.0,2364.0,55.0,203.0,,674.0,5031.0,2001.0,,33756.0,2196.0,139.0,13319.0
2023-01-15 11:00:00+01:00,334.0,2414.0,57.0,203.0,,534.0,4949.0,1101.0,,33930.0,3902.0,141.0,13845.0
2023-01-15 12:00:00+01:00,333.0,2445.0,57.0,203.0,,1268.0,4979.0,1037.0,,34398.0,4774.0,139.0,14529.0
2023-01-15 13:00:00+01:00,333.0,2440.0,57.0,203.0,,2266.0,4825.0,1041.0,,34231.0,4520.0,137.0,14765.0
2023-01-15 14:00:00+01:00,332.0,2458.0,57.0,203.0,,2648.0,4592.0,501.0,,34631.0,3396.0,134.0,14677.0
2023-01-15 15:00:00+01:00,335.0,2457.0,56.0,203.0,,2445.0,4520.0,516.0,,35372.0,2234.0,138.0,14177.0
2023-01-15 16:00:00+01:00,331.0,2587.0,55.0,203.0,,2380.0,4629.0,1165.0,,36557.0,953.0,138.0,13520.0
2023-01-15 17:00:00+01:00,331.0,2737.0,53.0,203.0,,592.0,5053.0,1442.0,,37964.0,257.0,138.0,13096.0
2023-01-15 18:00:00+01:00,329.0,2602.0,51.0,200.0,660.0,,5549.0,1706.0,,39007.0,193.0,137.0,13142.0
2023-01-15 19:00:00+01:00,332.0,2632.0,50.0,200.0,1421.0,,5717.0,2217.0,,40083.0,0.0,138.0,13075.0
2023-01-15 20:00:00+01:00,333.0,2815.0,48.0,200.0,188.0,,5319.0,1319.0,,40016.0,0.0,136.0,13096.0
2023-01-15 21:00:00+01:00,332.0,2849.0,47.0,200.0,,110.0,5132.0,925.0,,39772.0,0.0,138.0,12998.0
2023-01-15 22:00:00+01:00,332.0,2833.0,47.0,200.0,,56.0,5066.0,765.0,,39982.0,0.0,141.0,12721.0
2023-01-15 23:00:00+01:00,333.0,2476.0,46.0,200.0,345.0,,4914.0,771.0,,40459.0,0.0,140.0,12543.0
2023-01-16 00:00:00+01:00,332.0,2596.0,46.0,200.0,,663.0,4677.0,645.0,,40939.0,0.0,140.0,12789.0
2023-01-16 01:00:00+01:00,333.0,2622.0,45.0,200.0,,1785.0,4733.0,502.0,,41471.0,0.0,137.0,13342.0
2023-01-16 02:00:00+01:00,332.0,2793.0,44.0,200.0,,1531.0,4768.0,484.0,,41249.0,0.0,132.0,13738.0
2023-01-16 03:00:00+01:00,331.0,2848.0,42.0,200.0,,1957.0,4714.0,444.0,,40928.0,0.0,124.0,14291.0
2023-01-16 04:00:00+01:00,334.0,2890.0,42.0,200.0,,1858.0,4777.0,364.0,,41250.0,0.0,125.0,14328.0
2023-01-16 05:00:00+01:00,326.0,3190.0,42.0,200.0,,2108.0,4972.0,318.0,,42941.0,0.0,123.0,14455.0
2023-01-16 06:00:00+01:00,329.0,3667.0,44.0,203.0,,203.0,5388.0,1746.0,,43484.0,0.0,118.0,14285.0
2023-01-16 07:00:00+01:00,332.0,4392.0,43.0,204.0,1927.0,,5861.0,3578.0,,43615.0,0.0,115.0,13626.0
2023-01-16 08:00:00+01:00,331.0,5271.0,42.0,204.0,3074.0,,6216.0,4065.0,,43628.0,280.0,116.0,12568.0
2023-01-16 09:00:00+01:00,331.0,5414.0,43.0,204.0,2498.0,,6325.0,4697.0,,43196.0,705.0,114.0,11726.0
2023-01-16 10:00:00+01:00,333.0,5439.0,45.0,203.0,2057.0,,6264.0,4492.0,,43212.0,1624.0,112.0,11482.0
2023-01-16 11:00:00+01:00,334.0,5725.0,47.0,203.0,1194.0,,5917.0,3727.0,,43304.0,2405.0,110.0,11931.0
2023-01-16 12:00:00+01:00,336.0,5683.0,49.0,204.0,698.0,,5725.0,2496.0,,43317.0,2851.0,111.0,12850.0
2023-01-16 13:00:00+01:00,333.0,5729.0,48.0,204.0,318.0,,5597.0,2515.0,,43252.0,3074.0,113.0,12940.0
2023-01-16 14:00:00+01:00,332.0,5775.0,47.0,204.0,269.0,,5457.0,2171.0,,43263.0,2498.0,115.0,13428.0
2023-01-16 15:00:00+01:00,332.0,5824.0,46.0,204.0,183.0,,5525.0,1821.0,,43294.0,1712.0,113.0,13596.0
2023-01-16 16:00:00+01:00,332.0,5662.0,47.0,204.0,415.0,,5668.0,2114.0,,43286.0,617.0,112.0,12602.0
2023-01-16 17:00:00+01:00,333.0,5881.0,48.0,204.0,822.0,,6234.0,2611.0,,43290.0,233.0,108.0,11030.0
2023-01-16 18:00:00+01:00,333.0,6240.0,47.0,204.0,1629.0,,6576.0,3305.0,,43147.0,199.0,110.0,9551.0
2023-01-16 19:00:00+01:00,334.0,6657.0,46.0,204.0,1826.0,,6614.0,3523.0,,43168.0,0.0,113.0,7946.0
2023-01-16 20:00:00+01:00,331.0,6338.0,45.0,203.0,1221.0,,6248.0,3085.0,,43347.0,0.0,115.0,6386.0
2023-01-16 21:00:00+01:00,325.0,5881.0,44.0,203.0,,88.0,5730.0,1567.0,,43357.0,0.0,116.0,5325.0
2023-01-16 22:00:00+01:00,308.0,5862.0,43.0,203.0,,560.0,5632.0,1289.0,,43319.0,0.0,117.0,4055.0
2023-01-16 23:00:00+01:00,305.0,5947.0,43.0,203.0,,26.0,5323.0,1264.0,,43294.0,0.0,121.0,3305.0
2023-01-17 00:00:00+01:00,304.0,6474.0,37.0,203.0,,1192.0,5190.0,920.0,,43207.0,0.0,121.0,2831.0
2023-01-17 01:00:00+01:00,305.0,6794.0,36.0,203.0,,2576.0,5168.0,890.0,,43193.0,0.0,122.0,2540.0
2023-01-17 02:00:00+01:00,303.0,7496.0,37.0,203.0,,2839.0,5175.0,1003.0,,43310.0,0.0,121.0,2088.0
2023-01-17 03:00:00+01:00,306.0,7680.0,38.0,203.0,,3135.0,4985.0,1149.0,,43237.0,0.0,123.0,1799.0
2023-01-17 04:00:00+01:00,307.0,7447.0,39.0,204.0,,3148.0,4969.0,719.0,,43148.0,0.0,119.0,1739.0
2023-01-17 05:00:00+01:00,305.0,7307.0,42.0,203.0,,2413.0,5108.0,1497.0,,43124.0,0.0,118.0,1992.0
2023-01-17 06:00:00+01:00,307.0,7627.0,46.0,204.0,,601.0,5536.0,2769.0,,43208.0,0.0,115.0,2349.0
2023-01-17 07:00:00+01:00,300.0,8346.0,50.0,204.0,880.0,,6113.0,3702.0,,43230.0,0.0,112.0,2880.0
2023-01-17 08:00:00+01:00,291.0,8479.0,52.0,203.0,2545.0,,6629.0,4379.0,,43327.0,304.0,114.0,3228.0
2023-01-17 09:00:00+01:00,293.0,8483.0,54.0,203.0,3297.0,,6771.0,4213.0,,43306.0,783.0,111.0,3444.0
2023-01-17 10:00:00+01:00,293.0,8348.0,55.0,203.0,3031.0,,6637.0,4076.0,,43242.0,1755.0,112.0,3433.0
2023-01-17 11:00:00+01:00,292.0,8236.0,54.0,203.0,2475.0,,6572.0,3790.0,,43251.0,2510.0,109.0,3325.0
2023-01-17 12:00:00+01:00,292.0,8054.0,53.0,203.0,1677.0,,6338.0,3641.0,,43301.0,3084.0,113.0,3482.0
2023-01-17 13:00:00+01:00,291.0,7972.0,53.0,202.0,877.0,,5921.0,3021.0,,43240.0,3001.0,116.0,3769.0
2023-01-17 14:00:00+01:00,284.0,7329.0,51.0,202.0,767.0,,5806.0,3704.0,,43225.0,2484.0,113.0,3794.0
2023-01-17 15:00:00+01:00,292.0,7073.0,51.0,203.0,753.0,,6017.0,3685.0,,43102.0,1713.0,114.0,3761.0
2023-01-17 16:00:00+01:00,288.0,6737.0,50.0,203.0,665.0,,6203.0,3557.0,,43090.0,661.0,110.0,4131.0
2023-01-17 17:00:00+01:00,290.0,7067.0,50.0,203.0,781.0,,6515.0,3747.0,,43210.0,244.0,111.0,4342.0
