Country,Timestamp,Hydro Water Reservoir,Other,Solar,Wind Onshore
SE,2021-11-27,0.0,0.0,0.0,846.0
SE,2021-11-28,0.0,0.0,0.0,5012.0
SE,2021-11-29,0.0,0.0,0.0,15503.0
SE,2021-11-30,0.0,0.0,0.0,13587.0
SE,2021-12-01,0.0,0.0,0.0,22328.0
SE,2021-12-02,0.0,0.0,0.0,13452.0
SE,2021-12-03,0.0,0.0,0.0,12256.0
SE,2021-12-04,0.0,0.0,0.0,7508.0
SE,2021-12-05,0.0,0.0,0.0,3547.0
SE,2021-12-06,0.0,0.0,0.0,5439.0
SE,2021-12-07,0.0,0.0,0.0,3771.0
SE,2021-12-08,0.0,0.0,0.0,2796.0
SE,2021-12-09,0.0,0.0,0.0,19837.0
SE,2021-12-10,0.0,0.0,0.0,8035.0
SE,2021-12-11,0.0,0.0,0.0,1586.0
SE,2021-12-12,0.0,0.0,0.0,6597.0
SE,2021-12-13,0.0,0.0,0.0,3611.0
SE,2021-12-14,0.0,0.0,0.0,15697.0
SE,2021-12-15,49335.0,798.0,0.0,35080.0
SE,2021-12-16,45995.0,804.0,0.0,35888.0
SE,2021-12-17,51691.0,312.0,0.0,27770.0
SE,2021-12-18,45542.0,649.0,0.0,35574.0
SE,2021-12-19,48800.0,657.0,0.0,21357.0
SE,2021-12-20,96333.0,732.0,0.0,16132.0
SE,2021-12-21,97518.0,740.0,0.0,5800.0
SE,2021-12-22,88404.0,722.0,0.0,18086.0
SE,2021-12-23,66860.0,737.0,0.0,31544.0
SE,2021-12-24,65896.0,748.0,0.0,34722.0
SE,2021-12-25,67766.0,796.0,0.0,26908.0
SE,2021-12-26,90641.0,775.0,0.0,20688.0
SE,2021-12-27,93397.0,785.0,0.0,8659.0
SE,2021-12-28,81492.0,873.0,0.0,9382.0
SE,2021-12-29,102411.0,908.0,0.0,3580.0
SE,2021-12-30,64895.0,908.0,0.0,10046.0
SE,2021-12-31,61923.0,934.0,0.0,23533.0
